propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,hasLift,floor,labels,neighborhood,newDevelopmentFinished,parkingSpace.parkingSpacePrice
100954284,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/75/18/1105069547.jpg,armillaaristotele,50,325000.0,chalet,sale,294.0,False,5,3,Calle Aristóteles,Granada,Armilla,San Miguel,es,37.1483707,-3.6172231,False,https://www.idealista.com/inmueble/100954284/,3620,"Armilla, next to the Nevada shopping center, police station, metro stop Townhouse with 20 years old, to enter to live. 149 m2 plot Ground floor: porch, garage with automatic door, storage room, room for kitchen and iron and a large room with use of housing First floor of 83 m2 distributed in living room, toilet, modern equipped independent kitchen, glazed terrace, patio and garden First floor: 4 bedrooms with fitted wardrobes, 2 full bathrooms Tower floor with a very bright 14 m2 room with fireplace, split-type air conditioning and access to 2 terraces of 35 and 22 m2 with spectacular views. Ducted air conditioning on the ground and first floor.",True,good,False,1105.0,True,False,True,False,False,False,chalet,terracedHouse,"San Miguel, Armilla",Terraced house in Calle Aristóteles,,,,,,,,,
96956937,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/6f/6b/1085836574.jpg,15794,35,345000.0,duplex,sale,121.0,True,3,2,Calle Abén Humeya,Granada,Granada,Figares,es,37.1690948,-3.6012985,False,https://www.idealista.com/inmueble/96956937/,947,"We offer you this fantastic duplex penthouse in the heart of Granada, in the best area of the city. A unique opportunity to acquire a property that only comes on the market on a few occasions. An apartment that consists of a large and bright living room, an independent kitchen with a laundry room, two complete bathrooms, two double bedrooms and a third single room with an attic. And, how could it be otherwise, a wonderful and huge outdoor terrace with magnificent views where you can enjoy the sun and fresh air. The building has the best qualities and amenities (elevator, access for people with reduced mobility, central heating... ). The area is equally excellent, with all kinds of services, shops and means of transport at your fingertips. Don't let this train escape because it might not happen again. Call us and visit it as soon as possible. Grupo Torres, your real estate agency in Granada. REF. 15794.",True,good,False,2851.0,True,True,False,False,False,False,flat,duplex,"Figares, Granada",Duplex in Calle Abén Humeya,,,,True,4,,,,
101152341,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0b/66/cb/1111938032.jpg,D3023,26,140000.0,chalet,sale,367.0,False,7,2,Calle España,Granada,Cajar,,es,37.1281663,-3.5646719,False,https://www.idealista.com/inmueble/101152341/,6237,,True,renew,False,381.0,True,False,True,False,False,False,chalet,independantHouse,Cajar,Detached house in Calle España,,True,True,,,,,,
101151237,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/86/81/1111896614.jpg,RED-90003,43,188000.0,flat,sale,63.0,True,1,1,Calle Santiago,Granada,Granada,Realejo,es,37.1727194,-3.5914789,False,https://www.idealista.com/inmueble/101151237/,810,"We offer this unique and impressive apartment for sale in Realejo, from where you can enjoy its large closed terrace with literally impressive and completely unobstructed views of our city. The apartment consists of a spacious bedroom with a large built-in wardrobe, a fully renovated bathroom, a living room and a separate kitchen with a utility room. As if that were not enough, with this apartment you will not have to go around with the car, the price includes a large garage space in the same building with direct access by elevator from the apartment to the parking lot. Go ahead and make an appointment to see it, it is a unique occasion, one of those that is not repeated. We will wait for you. The indicated PVP does not include taxes or deed expenses. Agency fees not included. The surfaces expressed on this page are descriptive and approximate. Prices may be subject to change.",True,good,False,2984.0,True,True,False,False,False,False,flat,,"Cuesta Escoriaza - Barranco del Abogado, Granada",Flat in Calle Santiago,,True,True,True,bj,,Cuesta Escoriaza - Barranco del Abogado,,
101139073,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/f6/48/1111475888.jpg,D1040,59,175000.0,chalet,sale,180.0,False,4,3,Calle Esperanza,Granada,Vegas del Genil,,es,37.1663584,-3.6905347,False,https://www.idealista.com/inmueble/101139073/,8240,"In a very quiet environment, a few minutes from Granada capital with all its services and in the middle of the vega, we have this beautiful townhouse. Renovated with great style and down to the smallest detail on a whim. Floating flooring, white lacquered doors, smooth walls, modern-style fitted kitchen, 2 designer bathrooms, 4 large bedrooms, fitted wardrobes and basement with storage room, kitchen, toilet and space for two cars. It also has a beautiful patio with its own beautiful pool and barbecue. It is ready to move into. We see her.?",True,good,False,972.0,True,False,True,False,False,False,chalet,terracedHouse,Vegas del Genil,Terraced house in Calle Esperanza,,True,True,,,,,,
100730951,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/cc/a2/1097138733.jpg,,29,56000.0,chalet,sale,192.0,False,4,1,Calle Iglesia,Granada,Padul,,es,37.0224837,-3.6262204,False,https://www.idealista.com/inmueble/100730951/,17391,"Town House in the center of Padul. The house is distributed over two floors and a roof terrace. On the ground floor the following rooms have been distributed: living-dining room, a small room, 2 bedrooms, independent kitchen, bathroom and laundry room.   On the upper floor, there is the main bedroom and a single room with access to a storage room.   Finally, in the upper part of the house we find a large terrace with a covered part that communicates with the warehouse.   The house is sold unfurnished. Ask us for information and one of our advisors will accompany and guide you on the visit. In addition, if you need financing to buy this home, we have an agile and experienced mortgage advice department to offer you the best financing on the market in a close and free way. In compliance with Decree of the Junta de Andalucía 218/2005 of October 11, it is reported that notary fees, registration, property transfer tax and other expenses inherent to the sale are not included in the price.  .",True,good,False,292.0,True,False,False,False,False,False,chalet,terracedHouse,Padul,Terraced house in Calle Iglesia,,,,,,,,,
101152923,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/38/39/1111959386.jpg,D1039,44,240000.0,chalet,sale,180.0,False,3,2,Calle Girasol,Granada,Armilla,Avda. de los Ogijares,es,37.1377067,-3.6279236,False,https://www.idealista.com/inmueble/101152923/,5117,"In front of the Armilla air base and a very short distance from the metro stop and the Nevada shopping center, we have this beautiful townhouse with 3 large bedrooms, living room, independent kitchen furnished with electrical appliances, 30-meter patio at the same height as the first floor with access to the lounge. Two full renovated bathrooms, central heating, storage room and a large semi-basement with capacity for several vehicles. Privileged area with all services at hand, playgrounds, doctors, town hall, supermarket, shops, bus in one of the closest towns to the capital. Do we see her?",True,good,False,1333.0,True,False,True,False,False,False,chalet,terracedHouse,"Avda. de los Ogijares, Armilla",Terraced house in Calle Girasol,,True,True,,,,,,
101151121,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ff/80/7c/1111890227.jpg,R 273340,68,499000.0,chalet,sale,459.0,False,5,4,Calle ESPAÑA,Granada,Huétor-Vega,,es,37.154158,-3.5682176,False,https://www.idealista.com/inmueble/101151121/,3724,"Villa with a house on one floor and fabulous unobstructed views. If you are looking for an independent villa with the house on one floor, as if you were living in an apartment, with large spaces, located in a quiet area of Los Rebites - Huetor Vega, a few minutes from the Center of Granada and the highway. Consolidated garden and cared for by a gardener, its own fenced pool, beautiful outdoor spaces to enjoy the outdoors, this is your home! And as if this were not enough, there is an apartment on the top floor with a living room, bedroom and a complete bathroom, accompanied by 3 terraces, one of them with fabulous views. And the semi-basement could not be missing with a huge living room with a fireplace and a wine cellar to enjoy events, celebrations or whatever you want to do, accompanied by a toilet, a closed garage for a car and several motorcycles, and a room with the boiler. Outside you can also park another vehicle, the house has been updated. Next to the bus stop of Granada No. 9, anti-seismic housing. 459 m2 built and 619 plot according to cadastre. We accompany with the photographs plans of the distribution, if for any reason the plans do not appear, you can request it without obligation. Better come and visit this house, it will not leave you indifferent! *The indicated PVP does not include taxes or Deed expenses. Agency fees not included. **The surfaces expressed on this page are descriptive and approximate. Prices may be subject to change without prior notice. ” *This living is sold without furniture and without vehicles.",True,good,False,1087.0,True,False,True,False,False,False,chalet,independantHouse,Huétor-Vega,Detached house in Calle España,,True,True,,,"[{'name': 'villaType', 'text': 'Villa'}]",,,
90024610,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3f/f6/ab/973413997.jpg,BQ2 PT1 1ºA,37,256400.0,flat,sale,107.0,True,3,2,Calle Pintor Fernández Belda no number,Granada,Granada,Ronda - Arabial,es,37.1858347,-3.6273652,True,https://www.idealista.com/obra-nueva/90024610/,2721,"Taracea is a new development consisting of 212 homes distributed in 5 buildings, designed to meet all your needs, 2, 3 and 4 bedrooms, with garage and storage included. Each of the houses offers spacious and bright rooms designed to take advantage of the largest possible area of the property. They are projected with views to Sierra Nevada and La Vega de Granada, two essential natural enclaves in the day to day of the city. Next to this promotion are the parks of La Alquería and Oeste, a large green lung of more than 110.000 m2 so you can enjoy your favorite activities outdoors. You will enjoy the advantages of living next to green areas, schools, sports spaces, children's areas, shopping areas and health centers without giving up being just 10 minutes from the historic center of Granada. It also has direct access to the ring road, connection with up to 6 bus lines and 10 minutes by car from the future AVE station in Granada. The promotion has large common areas to practice well-being whatever the activity you do (sports, leisure and rest). It has a community pool for adults and another children's pool, multi-sport court, playgrounds and a multipurpose communication room. For more information about the available homes, you can contact us through this web in the contact form, where we will be happy to assist you.",False,newdevelopment,True,2396.0,True,False,False,False,False,False,flat,,"Rosaleda - Juventud, Granada",Flat in Calle Pintor Fernández Belda no number,,,,True,1,,Rosaleda - Juventud,True,
101151095,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6e/7c/8e/1111892163.jpg,R 10690,30,225000.0,flat,sale,93.0,True,3,2,TORRE QUEBRADA,Granada,Granada,Cervantes-Palacio de Deportes,es,37.1548643,-3.5925115,False,https://www.idealista.com/inmueble/101151095/,2555,"Are you looking for a cozy home? You're lucky! We offer this apartment with three bedrooms, two bathrooms, living room, laundry room and terrace for sale in one of the most sought-after areas of Granada, next to the Palacio de Deportes. The property is on the first floor (according to a second simple note), so it has height and unobstructed views, also if you are worried about noise, precisely in this part of the blocks there are no bars with their respective terraces, so rest and tranquility are assured. The apartment is perfectly preserved, the kitchen is fully furnished and equipped with all electrical appliances. It has heating and hot water by city gas, boiler recently changed. Double glazed windows, marble floors. Hot / cold pump in the living room, two built-in wardrobes, awning. Do not miss this opportunity and call us, we will be happy to visit it with you. The indicated PVP does not include taxes or Deed expenses. Agency fees not included. **The surfaces expressed on this page are descriptive and approximate. Prices may be subject to change without prior notice. *This house is sold unfurnished. "".",True,good,False,2419.0,True,False,True,False,False,False,flat,,"Cervantes-Palacio de Deportes, Granada",Flat in Torre Quebrada,,,,True,1,,,,
101147324,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/d0/e0/1111764761.jpg,RED-61222,33,119900.0,duplex,sale,109.0,True,3,2,Calle Veracruz,Granada,Ogijares,,es,37.1215144,-3.6061214,False,https://www.idealista.com/inmueble/101147324/,6242,,True,good,False,1100.0,True,True,False,False,False,False,flat,duplex,Ogijares,Duplex in Calle Veracruz,,True,True,True,bj,,,,
101154035,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/56/51/1112001209.jpg,D3018,38,155000.0,flat,sale,113.0,True,3,1,Calle San Ignacio,Granada,Granada,San Francisco Javier,es,37.193369,-3.6056792,False,https://www.idealista.com/inmueble/101154035/,1891,"Great opportunity to acquire a spacious apartment in a very good area of Granada, a step away from the center, close to universities, sports areas, schools, supermarkets, hospitals, shopping centers, etc. Well connected, with a bus stop next door and a nearby metro. Apartment with 3 large bedrooms and a large bathroom with a shower, also a very spacious independent kitchen with a laundry room and a garage space. It is a flat fully adapted for people with reduced mobility, spacious and with wide doors. Ideal apartment both as an investment and to live, with all the comforts within reach. Do not hesitate to call us and arrange your visit. We wait for you.",True,good,False,1372.0,True,False,True,False,False,False,flat,,"San Francisco Javier, Granada",Flat in Calle San Ignacio,,True,True,True,bj,,,,
96066691,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e0/02/e0/973414042.jpg,BQ5 PT2 2ºB,37,292000.0,flat,sale,108.0,True,3,2,Calle Pintor Fernández Belda no number,Granada,Granada,Ronda - Arabial,es,37.1858347,-3.6273652,True,https://www.idealista.com/obra-nueva/96066691/,2721,"Taracea is a new development consisting of 212 homes distributed in 5 buildings, designed to meet all your needs, 2, 3 and 4 bedrooms, with garage and storage included. Each of the houses offers spacious and bright rooms designed to take advantage of the largest possible area of the property. They are projected with views to Sierra Nevada and La Vega de Granada, two essential natural enclaves in the day to day of the city. Next to this promotion are the parks of La Alquería and Oeste, a large green lung of more than 110.000 m2 so you can enjoy your favorite activities outdoors. You will enjoy the advantages of living next to green areas, schools, sports spaces, children's areas, shopping areas and health centers without giving up being just 10 minutes from the historic center of Granada. It also has direct access to the ring road, connection with up to 6 bus lines and 10 minutes by car from the future AVE station in Granada. The promotion has large common areas to practice well-being whatever the activity you do (sports, leisure and rest). It has a community pool for adults and another children's pool, multi-sport court, playgrounds and a multipurpose communication room. For more information about the available homes, you can contact us through this web in the contact form, where we will be happy to assist you.",False,newdevelopment,True,2704.0,True,False,False,False,False,False,flat,,"Rosaleda - Juventud, Granada",Flat in Calle Pintor Fernández Belda no number,,,,True,2,,Rosaleda - Juventud,True,
96016667,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/6b/3b/686365702.jpg,bj B,23,222000.0,flat,sale,71.0,True,2,2,Avenida Federico García Lorca no number,Granada,Granada,Barrio de los Periodistas,es,37.2024096,-3.6208836,True,https://www.idealista.com/obra-nueva/96016667/,3418,"Tarsia is a new building development consisting of 3 towers of 9, 10 and 15 floors, designed to meet all your needs. It consists of 130 homes of 2, 3 and 4 bedrooms, with garage and storage included. All the houses are projected with double orientation towards Sierra Nevada, Sierra Elvira and La Vega de Granada, essential natural enclaves, where you will enjoy essential views designed for your desire to look, to dream. But in addition, Tarsia will become an iconic visual reference within the city. It is located in one of the most modern, consolidated areas with the best services and infrastructures in the city. You will enjoy the advantages of living with more than 50.000 m2 of green areas, sports spaces and children's areas without giving up being only 15 minutes from the historic center of Granada. Tarsia is also 10 minutes from the future AVE station and connected to the main roads of Granada, the metro and up to 6 bus lines. The promotion has large common areas to practice well-being whatever the activity you do (sports, leisure and rest). It has a community pool for adults and another children's pool, multi-sport court, playgrounds and a multipurpose communication room. For more information about available homes, you can contact us through this website in the contact form, or directly by calling 958 870 412, where we will be happy to assist you.",True,newdevelopment,True,3127.0,True,False,False,False,False,False,flat,,"Barrio de los Periodistas, Granada",Flat in Avenida Federico García Lorca no number,,,,True,bj,,,True,
101125246,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/cf/0f/1110987439.jpg,RED-1300749,96,570000.0,flat,sale,253.0,True,5,2,Calle Don Emilio Durán Durán,Granada,Granada,Los Pajaritos - Plaza de Toros,es,37.18757,-3.6038834,False,https://www.idealista.com/inmueble/101125246/,1231,"GREAT OPPORTUNITY IN GRANADA! We offer this magnificent apartment for sale in one of the best areas of Granada. Located on Avenida Constitución, in the La Pirámide building, with all kinds of services and shops nearby: buses, metro, train, hospitals, supermarkets, shops, pharmacies, etc. One step away from Triunfo, Gran Vía and the entire center of Granada. Also with a very good accessibility to enter and leave the city. If you want to live in that privileged area and building, we have the ideal apartment for you. It is a fifth with a lift of 253m2 built, very bright, distributed in four bedrooms, an independent kitchen with a separate laundry area and a pantry, two complete bathrooms (one with a bathtub and the other with a shower), an extra office and a large living-dining room. with access to another living room and the best of the apartment: its terrace. From the terrace you can enjoy the fresh air, the sun and its wonderful views of the city of Granada, with the Alhambra in the background and Sierra Nevada behind. The apartment also has an extra 43m2 built garage and storage room. It has air conditioning, heating, and a community with a doorman and 24-hour surveillance as it is inside the La Pirámide building. Thanks to this, it also has several doors to leave the building through the same Avenida Constitución or the streets that surround it. DO NOT HESITATE TO CALL US AND COME VISIT IT! IMPORTANT NOTICE: The sale of this property (PVP) does not include fees, taxes or deed expenses before a notary. The price of the farm can be modified without prior notice and the surfaces, both built and useful, are descriptive and approximate.",True,good,False,2253.0,True,True,False,False,False,False,flat,,"Plaza de Toros, Granada",Flat in Calle Don Emilio Durán Durán,,True,True,True,5,,Plaza de Toros,,
96016707,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/6b/3b/686365702.jpg,13ºB,23,296000.0,flat,sale,90.0,True,3,2,Avenida Federico García Lorca no number,Granada,Granada,Barrio de los Periodistas,es,37.2024096,-3.6208836,True,https://www.idealista.com/obra-nueva/96016707/,3418,"Tarsia is a new building development consisting of 3 towers of 9, 10 and 15 floors, designed to meet all your needs. It consists of 130 homes of 2, 3 and 4 bedrooms, with garage and storage included. All the houses are projected with double orientation towards Sierra Nevada, Sierra Elvira and La Vega de Granada, essential natural enclaves, where you will enjoy essential views designed for your desire to look, to dream. But in addition, Tarsia will become an iconic visual reference within the city. It is located in one of the most modern, consolidated areas with the best services and infrastructures in the city. You will enjoy the advantages of living with more than 50.000 m2 of green areas, sports spaces and children's areas without giving up being only 15 minutes from the historic center of Granada. Tarsia is also 10 minutes from the future AVE station and connected to the main roads of Granada, the metro and up to 6 bus lines. The promotion has large common areas to practice well-being whatever the activity you do (sports, leisure and rest). It has a community pool for adults and another children's pool, multi-sport court, playgrounds and a multipurpose communication room. For more information about available homes, you can contact us through this website in the contact form, or directly by calling 958 870 412, where we will be happy to assist you.",True,newdevelopment,True,3289.0,True,False,False,False,False,False,flat,,"Barrio de los Periodistas, Granada",Flat in Avenida Federico García Lorca no number,,,,True,13,,,True,
101139026,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/57/47/1e/1111474320.jpg,D5009,41,145000.0,chalet,sale,132.0,False,3,2,Calle Infantas,Granada,La Zubia,La Zubia,es,37.1206848,-3.5886983,False,https://www.idealista.com/inmueble/101139026/,6359,"We offer this beautiful and cozy house for sale in La Zubia, one of the most popular towns in the metropolitan belt. Within La Zubia, the house is located in a residential area in a very quiet area with little traffic, with easy and good access from Granada. Bus stop, supermarkets, pharmacies, bakeries less than 600 meters on foot. And as if that were not enough, the vega and the possibility of a walk in the open air less than 100 meters away on foot. The house is distributed as follows: - Front patio of about 15 meters from where we access the main entrance. - Very cozy and square living / dining room that does not miss any corner. The large window gives light and depth to the room. - Next we find a small distributor corridor towards the bathroom, complete and with a shower tray; and on the other hand to the kitchen, very bright, well distributed and fully equipped. Both the kitchen and the bathroom downstairs were renovated less than 2 years ago. The kitchen has direct access to the backyard, with enough space for a barbecue and a table where you can spend pleasant and quiet summer nights. - The middle floor has two spacious rooms, the main room having a large built-in wardrobe. In the middle of the corridor we find the second full bathroom with a bathtub. - On the top floor we have a spacious attic room that has access to a large terrace. - Finally, on the ground floor we have a very large garage with room for two cars and a motorcycle that is accessed through a common entrance. Ideal house for couples or for families with children, where we find several relief areas and plenty of possibilities to put it to taste. Community expenses: €23. IBI: €200. Opportunities like this rarely come up.. . and those that do FLY. Call us and book your visit!",True,good,False,1098.0,True,False,True,False,False,False,chalet,terracedHouse,"La Zubia, La Zubia",Terraced house in Calle Infantas,,True,True,,,,,,
101142222,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/70/f8/1111589590.jpg,,75,230000.0,chalet,sale,264.0,False,3,4,Calle de Cuesta de las Lágrimas,Granada,Otura,,es,37.0787062,-3.6503036,False,https://www.idealista.com/inmueble/101142222/,11887,"If you want to live in an independent house but that has good access to the highway to be able to be in Granada in 10 minutes, this is your home. The house built on a 540 m2 plot, has a total of 264 m2 built distributed in 3 double bedrooms with fitted wardrobes, one of them with its own terrace and the master bedroom with integrated bathroom, separate kitchen with pantry and breakfast bar, dining area, living room with fireplace, garage, 3 interior bathrooms and one exterior, private pool of 50 square meters, porch, and a storage room-woodshed. It also has a garden area that provides freshness and makes it a very cozy space. Characteristics: Aluminum windows imitation wood with double glazing, Portuguese marble floors, solid wood doors. Anti-seismic structure (the straps are connected to each other). It is sold furnished and equipped. The Urbanization has a playground, a basketball court to practice different sports, areas to walk with the family, a bus stop at the entrance of the urbanization and its own well with a large tank, which allows water to be so cheap and not there is a shortage. One filling of the pool per year is allowed, which for this house is only 15 euros. We have the foundation and distribution plans of the house. Locations of the nearest places of interest: Escultor Sánchez Mesa Secondary Education Institute only 1.7 km away Virgin of La Paz Early Childhood and Primary School to 2,028 km International School of Granada - Avenida de las Palmeras 2,316 km Villa De Otura Health Center 1.95 km Mercadona - Carretera de Dílar 2,486 km Everything is about 3 or at most 4 minutes by car. The indicated price does not include the expenses derived from the purchase: notary, registry, ITP expenses, or real estate brokerage fees. The measurements expressed are descriptive and may be approximate.",True,good,False,871.0,True,True,False,False,False,False,chalet,independantHouse,Otura,Detached house in Calle de Cuesta de las Lágrimas,,,,,,,,,
101038874,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/cc/54/1107879235.jpg,,80,142500.0,penthouse,sale,90.0,True,2,2,"Calle Arcipreste de Hita, 1",Granada,La Zubia,La Zubia,es,37.1179298,-3.5824952,True,https://www.idealista.com/inmueble/101038874/,6756,"PENTHOUSE OPPORTUNITY IN LA ZUBIA WITH MAGNIFICENT TERRACE WITH INCREDIBLE VIEWS. This beautiful penthouse with a wonderful terrace of approximately 40 square meters, recently renovated and painted, in semi-premiere, goes on sale. It includes a spacious garage with direct access from the elevator to the house itself, a quiet building, few neighbors and only two penthouses. Unbeatable location, in the center of La Zubia, all services at hand. It is sold as it appears in the photographic report, ready to move into or rent it out, high income guaranteed, it is a sold out product. Exterior and very bright, it has an entrance hall, a spacious living room with access to a terrace, a kitchen integrated into the living room, fully equipped and in perfect condition, two double bedrooms and two en-suite bathrooms. Wall-to-wall built-in wardrobe in one of the bedrooms, another spacious one in the second bedroom. Inverter air conditioning in the living room and the two bedrooms, pre-installation with a natural gas boiler. Climalit double glazing locksmith. Beautiful panoramic views from the terrace, private use of the property. Request information or make an appointment to visit it, you will love it.. . REAL ESTATE AGENCYONLY 1.5% SALE FEES.",True,good,False,1583.0,True,False,False,False,False,False,flat,penthouse,"La Zubia, La Zubia","Penthouse in Calle Arcipreste de Hita, 1",,True,True,True,2,,,,
101155068,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/60/f2/1112037630.jpg,Eins102,37,110000.0,penthouse,sale,139.0,True,2,1,Calle Alameda,Granada,Atarfe,,es,37.2214407,-3.6937919,False,https://www.idealista.com/inmueble/101155068/,9756,,True,good,False,791.0,True,False,True,False,False,False,flat,penthouse,Atarfe,Penthouse in Calle Alameda,,True,True,True,3,,,,
101154537,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/71/35/1112015561.jpg,,66,112000.0,flat,sale,60.0,True,2,1,Avenida Diputación,Granada,Armilla,Avda. de los Ogijares,es,37.1364361,-3.628064,False,https://www.idealista.com/inmueble/101154537/,5245,"OPPORTUNITY IN ARMILLA, BEAUTIFUL APARTMENT WITH POOL IN THE BUILDING, LARGE GARAGE SPACE INCLUDED IN THE PRICE. Unbeatable location, 5 minutes from the Nevada Shopping Center, easy access to the highway. It has beautiful unobstructed views, facing the field of the Armilla air base. Building of modern and functional construction, adapted for people with reduced mobility, large terrace on top of it, where the pool is located. The house has a spacious living room with huge windows facing the same avenue, two bedrooms, the main one is en suite, that is, with a built-in bathroom, a toilet, an independent kitchen with a marble countertop, a built-in sink, a new fridge and ceramic hob and extractor hood, Another bedroom perfect for an office or as an auxiliary room. It is worth noting its luminosity in the living room and master bedroom throughout the day, laminated flooring, climalit double glazing locks, new natural gas condensing boiler, armored door. Access to the garage directly from the elevator, automated doors. Income from the first moment guaranteed, estimated rent 600 euros per month. Request information or an appointment to see it, it is already available, we will be happy to show it to you. REAL ESTATE AGENCY.",True,good,False,1867.0,True,False,False,False,False,False,flat,,"Avda. de los Ogijares, Armilla",Flat in Avenida Diputación,,True,True,True,11,"[{'name': 'apartamentoType', 'text': 'Apartment'}]",,,
100969773,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/58/da/5a/1105580696.jpg,JM-6011,35,110000.0,flat,sale,101.0,True,3,1,Plaza DE MARTE,Granada,Granada,La Chana,es,37.1979588,-3.6327308,False,https://www.idealista.com/inmueble/100969773/,3797,"Perfect apartment for investment in La Chana. Apartment with a multitude of possibilities for reform. Living room with balcony with unobstructed views, independent kitchen with utility room, three bedrooms and a bathroom. Completely exterior floor so it is very bright. Perfect for investment due to its location. The entire façade of the building is going to be painted and restored (the spill has already been paid). Third floor without elevator. Do not hesitate to contact us to visit it. *The indicated PVP does not include taxes or Deed expenses. Agency fees not included. **The surfaces expressed on this page are descriptive and approximate. Prices may be subject to change without prior notice.",True,renew,False,1089.0,True,True,False,False,False,False,flat,,"La Chana, Granada",Flat in Plaza De Marte,,,,False,3,,,,
101048561,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4b/a5/30/1108234185.jpg,,21,520000.0,penthouse,sale,240.0,True,5,3,Camino de Ronda,Granada,Granada,Ronda - Arabial,es,37.1761609,-3.6095161,False,https://www.idealista.com/inmueble/101048561/,979,"Magnificent, very bright apartment in a central area of Granada. Bus stop at the door, Metropolitan 100 meters away, and exit to the next ring road, and a ten-minute walk from the Plaza del Ayuntamiento. Health center and educational centers in the environment. Portal and elevators accessible to people with reduced mobility. It is distributed in five bedrooms, a 30 m2 living-dining room, a living room, three bathrooms, one of them fully adapted for people with reduced mobility, an equipped kitchen and an office laundry-iron room and four built-in closets in the hallway. Magnificent terrace of 40 square meters facing northeast, where the sun shines until noon. Floor surface 210 m2, storage room 8 m2 and garage space 22 m2 are included in the surface of the property in the description of the ad 240 m2.",False,renew,False,2167.0,True,False,False,False,False,False,flat,penthouse,"Ronda - Arabial, Granada",Penthouse in Camino de Ronda,,True,True,True,6,,Ronda - Arabial,,
101123823,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4b/aa/bd/1110929995.jpg,,57,168000.0,chalet,sale,186.0,False,4,3,Juan Luis Nougues,Granada,Belicena,,es,37.1738526,-3.6839095,False,https://www.idealista.com/inmueble/101123823/,7571,,True,good,False,903.0,True,True,False,False,False,False,chalet,terracedHouse,Belicena,Terraced house in Juan Luis Nougues,,,,,,,,,
96933014,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fd/63/83/1094066384.jpg,15791,35,299000.0,flat,sale,92.0,True,3,2,Calle José Luis Pérez Pujadas,Granada,Granada,Ronda - Arabial,es,37.1586558,-3.611486,False,https://www.idealista.com/inmueble/96933014/,2372,"Sale of magnificent recently built apartment in an urbanization with fantastic common areas (community pool, paddle tennis court, children's playground, etc. ). On José Luis Pérez Pujadas street ""Edificio Arcos Iris"", next to the well-known residential ""Parque Lagos! It has 3 bedrooms, 2 full bathrooms, a fully furnished independent kitchen with access to a spacious and bright patio, a living-dining room with access to a wonderful TERRACE with views of the Sierra Nevada! And for more comfort, it has a good GARAGE AND STORAGE ROOM in the same building and with a direct elevator! Unbeatable location and very good opportunity! Year of construction 2016. Northwest orientation. Community fee €60 month. Grupo Torres, your real estate agency in Granada. REF. 15791.",True,good,False,3250.0,True,True,False,False,False,False,flat,,"Parque Lagos, Granada",Flat in Calle José Luis Pérez Pujadas,,,,True,1,,Parque Lagos,,
