propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,hasLift,labels,detailedType.subTypology,parkingSpace.parkingSpacePrice
99481496,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/22/ea/bb/1045338532.jpg,92108,22,,3900000.0,countryHouse,sale,461.0,False,4,4,Bunyola,Balears (Illes),Bunyola,,es,,39.6974788,2.7012295,False,https://www.idealista.com/inmueble/99481496/,14876,"This beautiful country estate for sale with a plot of about 30.760 sq mts, is situated in an elevated location in Bunyola with spectacular views overlooking the countryside to Palma and the sea beyond. The property is of recent construction and was finished in 2018. The house has a rustic exterior with natural stone walls, and modern interior with open spaces and high ceilings. The property consists of 4 bedrooms all with fitted wardrobes and all with en suite bathrooms and a lounge-dining room with the open kitchen. The master bedroom suite is all on the first floor to make the most of the fantastic views. Outside there is a large terrace and swimming pool plus a separate area with a summer kitchen. There is also a garage and parking space for various cars. Locality and places of interest The municipality of Bunyola in the north-western area of Majorca is characterised by its division into a flat southern part and the mountainous area of the Serra de Tramuntana, a UNESCO World Heritage Site, in the northern part. It can be reached both by road and by a charming train of more than 100 years of age, running between Palma and Sóller. The Moorish gardens Jardins d’Alfàbia, probably the most beautiful gardens of the island, are only a few minutes away by car. Characteristics.",False,good,False,8460.0,False,False,False,False,False,False,True,True,countryHouse,Bunyola,Country house,Premium,,"[{'name': 'fincaType', 'text': 'Finca'}, {'name': 'luxuryType', 'text': 'Luxury'}]",,
95057781,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/95/ee/913899967.jpg,91464,22,,1200000.0,flat,sale,303.0,False,4,3,subdistrict La Bonanova - Porto Pi,Balears (Illes),Palma de Mallorca,Genova - Bonanova - Sant Agustí,es,La Bonanova - Porto Pi,39.5501782,2.6216055,False,https://www.idealista.com/inmueble/95057781/,3264,"Spectacular apartment for sale in a recently renovated building on the seafront on the Paseo Maritimo in Palma. The apartment is distributed in 4 large double bedrooms with fitted wardrobes, 3 bathrooms, 2 of them en suite, a bright living-dining room with access to a large terrace with views, an independent kitchen fully furnished and equipped with the highest quality appliances and a laundry room.  With 2 parking spaces included.  Among the qualities we can mention marble floors, air conditioning and central heating, double glazed windows, etc. Locality and places of interest The Paseo Marítimo is a privileged zone where one can enjoy the sea breezes and the comings and goings of all types of vessels. It also has the advantage of being only minutes away from the centre of the city of Palma de Majorca, being a very popular zone with all the services at hand, such as shops, restaurants and leisure places. For golf lovers, there is the possibility to play in different locations such as Club de Golf Son Vida. The best and nearest locations for water sports are Puerto Portals, the Club Náutico de Palma and Portixol. Characteristics.",False,good,False,3960.0,False,False,False,False,False,False,True,True,flat,"La Bonanova - Porto Pi, Palma de Mallorca",Flat,Premium,True,,,
97876806,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d6/a0/28/993616178.jpg,6801362,22,bj,479000.0,flat,sale,120.0,True,2,2,Avenida Pau,Balears (Illes),Calvià,El Toro,es,,39.4824078,2.4822569,False,https://www.idealista.com/inmueble/97876806/,17359,"This fabulous ground floor apartment in El Toro, was completely renovated, has a beautiful garden and is located in a chalet, just a few minutes walk from Puerto Adriano and the beach, in the southwest of the beautiful island of Mallorca. The attractive property has a constructed area of approx. 100 m2 distributed as follows: a bright living/dining room with access to the terrace, a fitted and equipped American kitchen, 2 nice bedrooms, 2 bathrooms, as well as a utility room. The outdoor area with a large garden invites you to fully enjoy the beautiful days and nights on the island. The equipment features of this apartment in El Toro include: air conditioning, double glazed windows and tiled floors. It is a noble and quiet area. The famous Puerto Adriano with its beautiful beach, bars and international restaurants invite you to enjoy delicious meals on the seafront. The Santa Ponsa golf course is just a few minutes away by car.",True,good,False,3992.0,False,False,False,False,False,False,True,True,flat,"El Toro, Calvià",Flat in Avenida Pau,Premium,True,,,
100061548,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/54/91/c2/1067321223.jpg,AB-VGGD011,23,2,990000.0,flat,sale,173.0,False,3,3,Santa Ponça,Balears (Illes),Calvià,Santa Ponça,es,,39.4931832,2.4822183,False,https://www.idealista.com/inmueble/100061548/,16721,"SALE OR RENT WITH OPTION TO BUY Flat with 3 bedrooms and terrace with views to the golf course in luxury residential complex with private garage, pool and garden at walking distance to the beach in Santa Ponsa. Approximately 174 sqm of living space distributed in large entrance hall, 3 double bedrooms with bathrooms en suite, kitchen with utility room and spacious living room with direct access to a wonderful terrace of about 29 sqm ideal to enjoy all the charm and tranquillity of one of the most demanded, luxurious and select areas of Majorca and sun all day long in any time of the year thanks to its excellent solar orientation to the south. In good condition, heating, air conditioning and parking space of 19 sqm and storage room of 8 sqm included in the price. High standing community in Nova Santa Ponsa, with lift, large garden areas and 4 community swimming pools away from all noise and stress and only a few minutes away from Palma and the best beaches of the island. Possibility of renting with option to buy with a maximum period of 6 months. More real estate offers on agentsbrokersmallorca. com.",False,good,False,5723.0,True,False,False,False,False,False,True,True,flat,"Santa Ponça, Calvià",Flat,Premium,True,,,
100847700,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/53/6a/1100899499.jpg,KPP06836,67,,9950000.0,chalet,sale,707.0,False,6,6,Alaró,Balears (Illes),Alaró,,es,,39.7068189,2.7909885,False,https://www.idealista.com/inmueble/100847700/,19447,"This finca is located in a privileged location near Alaró, Mallorca. The 567 m² of living space is presented in a timelessly elegant and modern design. The property is distributed over three floors and has a total of 6 bedrooms, all with en-suite bathrooms, the master bedroom on the upper floor with a dressing room and a large bathroom with mountain views. On the ground floor there is a modern fitted kitchen with access to the terrace overlooking the pool. There is another chill-out terrace outside the cozy and bright living room. Other features: Panoramic mountain views, underfloor heating, large state-of-the-art ISO windows from floor to ceiling, smart-house system, sound system, air conditioning, private well, water softener, tennis court, barbecue area. outdoor fitness, pre-installation for an outdoor sauna, children's adventure playground, heated saltwater pool, barbecue area and relaxation areas, land for viticulture (13,000 m²), active ventilation and deaeration, glass terrace areas and sun protection, garden shed. Contact us for more information or to arrange a visit. All information without guarantee. Kensington reference: KPP067836.",False,good,False,14074.0,False,False,False,False,False,False,True,True,chalet,Alaró,House,Premium,,"[{'name': 'luxuryType', 'text': 'Luxury'}]",,
93192230,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/f5/4f/856648018.jpg,60,25,,2500000.0,countryHouse,sale,1969.0,False,6,2,subdistrict Sa Casa Blanca,Balears (Illes),Palma de Mallorca,Son Ferriol - Sant Jordi,es,Sa Casa Blanca,39.5903587,2.8147055,False,https://www.idealista.com/inmueble/93192230/,14288,"NEGOTIABLE PRICE Rustic Finca for sale a few minutes from Palma. The extension of the farm is 142.435m2 about 20 squares. With five buildings and annexes. Building 1: 385m2 of housing and 218m2 of annexes on three floors. Basement / Pantry with vaulted roof, ground floor, hall, staircase to the first floor, fitted kitchen, dining room with fireplace and exit to terrace with vine porch, bedroom and bathroom, storage room and garage. First floor, four bedrooms, toilet and terrace with unobstructed views and where to enjoy the land. Building 2: garages for vehicles / machinery and Palomar, also a garden. Building 3: 180m2 house and 115m2 of porches and stable, house on two floors with five bedrooms, kitchen, living room, terraces. Building 4: 56m2 and 203m2 built and covered surface uncovered, destined to pigsty, hayloft, terrace, dairy farm. The farm has two large capacity ponds, three own vein water wells, cisterns, electricity from the network, a wood oven, totally surrounded by stone and sand walls, dry land with various trees, such as almond trees, carob trees, and irrigated part. Finca with many possibilities and close to Palma. Negotiable price.",False,renew,False,1270.0,True,False,False,False,False,False,True,True,countryHouse,"Sa Casa Blanca, Palma de Mallorca",Estate,Premium,,"[{'name': 'fincaType', 'text': 'Finca'}]",countryHouse,
93583493,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/87/e0/866431223.jpg,KPP05837,43,,3500000.0,chalet,sale,663.0,False,4,5,Palmanyola,Balears (Illes),Palmanyola,,es,,39.6693249,2.6717754,False,https://www.idealista.com/inmueble/93583493/,11241,"""Location, location, location, "" as the saying goes. And this modern villa with pool has an unbeatable location just 15km from Palma de Mallorca. It is situated on a hill and offers panoramic views of all of Palma, the sea and the Tramuntana. Other advantages: south orientation, total privacy, shops and a golf course within walking distance. The villa was finished in 2018 and is like new. It is located on a 30,540m² plot, has windows as well as a room with double-height ceilings and a gallery. Various bedrooms, all terraces (290m² in total) and the infinity pool (10x6m) offer unforgettable panoramic views. House layout (approx. 373m²): downstairs 3 double bedrooms with bathrooms en suite (2 with dressing rooms), family room, garage for 2 cars, technical room, pool house with bathroom and summer kitchen; upstairs living room, kitchen, master bedroom with bathroom and dressing room, toilet, utility room. Equipment: kitchen with Miele appliances and wine cellar, natural stone floors, fitted wardrobes, Schüko double glazing, underfloor heating, a. to. hot/cold, bathtub + showers, water softener, home automation, alarm pre-installation, outdoor shower. Contact us for more information (we have plans) or for a visit. We will not assume any responsibility for the information provided in this description.",False,good,False,5279.0,False,False,False,False,False,False,True,True,chalet,Palmanyola,House,Premium,,"[{'name': 'luxuryType', 'text': 'Luxury'}]",,
99093112,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/0b/0e/1033241486.jpg,30890,23,,1100000.0,chalet,sale,322.0,False,4,4,subdistrict Genova,Balears (Illes),Palma de Mallorca,Genova - Bonanova - Sant Agustí,es,Genova,39.5656139,2.6051239,False,https://www.idealista.com/inmueble/99093112/,3885,"This property is located in Genova, a peaceful town with stunning mountain views, yet within a short distance to Palma centre. The 322 m2 house is distributed over 3 levels offering an open plan living/dining room, a well equipped fitted kitchen, 4 bedrooms and 4 bathrooms - 3 being en suite. From the living area there is access to a spacious terrace with spectacular views. The exterior part of the house offers a garden with a swimming pool, a garage and storage room. Additional features: air conditioning, SAT-TV, marble floors, double glazed windows, fireplace, storage room, fitted wardrobes, garage.",True,good,False,3416.0,False,False,False,False,False,False,True,True,chalet,"Genova, Palma de Mallorca",Semi-detached house,Premium,,,semidetachedHouse,
100783683,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/85/f4/1098743609.jpg,31209,5,,5500000.0,chalet,sale,585.0,False,4,3,Calle del Sol,Balears (Illes),Calvià,Cala Vinyes,es,,39.4951162,2.5300241,False,https://www.idealista.com/inmueble/100783683/,13218,"Beautiful new luxury villa for sale in Cala Vinyes, a quiet and sought-after area on the southwest coast of Mallorca. This south-east facing property is built on large 1818m2 plot with a constructed area of 585m2 distributed over 2 levels and is only 100m from the beach. The ground floor offers a spacious hallway, a large open living room, a dining room, well equipped kitchen, a wine cellar, spa, 2 bedrooms and 2 bathrooms, 1 en-suite. Up to the first floor you will find the master bedroom with a walk-in-wardrobe and its own private terrace, 2 further bedrooms and 2 bathrooms. From the living area there is access to a 64m2 terrace, swimming pool and garden. Additionally there is a garage with space for one car and an outside parking space. The villa is currently under construction and is due to be complete in August 2023. Further features: wooden beams, modern design, roof-top terrace.",False,good,False,9402.0,False,False,False,False,False,False,True,True,chalet,"Cala Vinyes, Calvià",Detached house in Calle del Sol,Premium,,"[{'name': 'luxuryType', 'text': 'Luxury'}]",independantHouse,
95306998,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/04/55/914873675.jpg,KPP06044,28,,3200000.0,chalet,sale,506.0,False,5,4,Cala Blava-Bellavista,Balears (Illes),Llucmajor,Cala Blava-Bellavista,es,,39.4811242,2.7329977,False,https://www.idealista.com/inmueble/95306998/,12134,"The villa is in a quiet location in the residential area of Cala Blava and has direct access to the sea. The chalet is spread over three floors and has a total of 5 bedrooms with en-suite bathrooms, the master suite comes with a dressing room, private terrace and a large bathroom with a bathtub and hydro-massage shower. The spacious living room has wonderful views and access to a terrace. In addition to the four terraces on different levels, there is also a rooftop solarium of about 50 m2 with excellent views of the sea. The pool in the garden also enjoys sea views. Please contact us for more information or to arrange a viewing. The information in this exposé has been provided by the owner, so we cannot be held responsible for the accuracy of this data.",False,good,False,6324.0,False,False,False,False,False,False,True,True,chalet,"Cala Blava-Bellavista, Llucmajor",House,Premium,,"[{'name': 'luxuryType', 'text': 'Luxury'}]",,
96219142,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/c0/49/940723119.jpg,30397,22,1,950000.0,flat,sale,140.0,True,4,2,subdistrict Sant Agustí,Balears (Illes),Palma de Mallorca,Genova - Bonanova - Sant Agustí,es,Sant Agustí,39.5497549,2.598179,False,https://www.idealista.com/inmueble/96219142/,4972,"Large fully renovated apartment for sale in Cala Nova (San Agustin), sought-after coastal district of the island's capital Palma, just a few meters from the Cala Nova marina and the various beaches of the area. The beautiful 140 m2 property has a bright and very spacious living area, a separate all-equipped kitchen with adjacent laundry room, 4 bedrooms (which is unique in Cala Nova) with built-in wardrobes, 2 bathrooms (one en-suite) and a 24 m2 glazed terrace. It is located in a well-maintained community with garden and pool and direct access to the Cala Nova park and is sold with a 5 m2 storage room and a parking space in the community garage with lift. Other Features: Convertible -hot/cold- air-conditioning, double glazing, parquet flooring.",True,good,False,6786.0,False,False,False,False,False,False,True,True,flat,"Sant Agustí, Palma de Mallorca",Flat,Premium,True,,,
96080436,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/71/cf/37/936212782.jpg,27699,24,,890000.0,flat,sale,230.0,False,4,3,subdistrict La Bonanova - Porto Pi,Balears (Illes),Palma de Mallorca,Genova - Bonanova - Sant Agustí,es,La Bonanova - Porto Pi,39.550239,2.620866,False,https://www.idealista.com/inmueble/96080436/,3307,"Duplex with Private Pool and Terrace Porto Pi /Palma. Beautifully modernly fitted duplex apartment with a large terrace and private pool in the convenient location of Porto Pi of Palma. The property has a constructed area of 230 m2 with 4 bedrooms, 3 bathrooms, a fully fitted kitchen, a large terrace, a private pool and jacuzzi. It is very luminous throughout. Other Features: Possibility of 2 parking spaces and storage room sold separately. Community fee 50 euros/month.",True,good,False,3870.0,False,False,False,False,False,False,,,flat,"La Bonanova - Porto Pi, Palma de Mallorca",Flat,Premium,,,,
100975848,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2a/e5/23/1112504726.jpg,23CLV018,25,,735000.0,chalet,sale,409.0,False,5,3,Son Ferrer,Balears (Illes),Calvià,Son Ferrer,es,,39.4981268,2.5070676,False,https://www.idealista.com/inmueble/100975848/,14619,"In the urbanization of ""Son Ferrer"" just ten minutes from the coast of the Bay of Palma, Santa Ponsa, and Port Adriano or Puerto Portals among other points of interest, this large detached house is located.  It has very easy access by motorway that connects with Palma, about 18km away.  It is located in a very quiet area of the urbanization and has open and clear views. It is a house built on two floors, where the ground floor of more than two hundred meters is dedicated to a high-rise garage, with ventilation and sunlight, equipped with a fully equipped kitchen and a complete bathroom. From its main entrance, the house is accessed by a majestic external staircase and is divided into an entrance hall, very spacious, a huge kitchen fully equipped with high-end furniture and appliances, a dining area and access to a pleasant outdoor porch; five double bedrooms, with fitted wardrobes and some of them with access to one of the numerous terraces that the house has; two complete bathrooms, one with a shower and the other with a bathtub, and a beautiful living-dining room with a fireplace, furnished with high-quality furniture, including in the price some valuable items due to their age. It also has a laundry room, a large solarium terrace at the top of the house, a beautiful garden with fruit trees, plants and flowers of different types, a cistern with drinking water, etc. It has air conditioning with a cold air pump in a large part of the house and has central heating. The property is completely fenced and is in perfect condition. From Amperiza real estate we consider that this property has a very good value for money and we invite you to contact us to give you all the details.  Calvià retains much of its traditional charm. Easy access to many of the most popular tourist centers and some of the largest expat residential areas means that international education is never far away. There is also a wide variety of international businesses in the local area. The narrow spur of the land means that many of the country houses enjoy stunning views of the surrounding countryside and often the Mediterranean Sea. Property prices reflect the strong international interest in the area, making it a safer bet for future prices. Surroundings near Calvià With everything from the buzz of Palma Nova and Magaluf to the laid-back class of Andratx within easy reach, this municipality really does have something for everyone. Puerto Portals is a popular port with high-end clients looking for a place to shop or just have a coffee in beautiful surroundings. There is also a selection of golf courses within the municipality of Calvià, as well as many more within a short distance.",True,good,False,1797.0,True,False,False,False,False,False,True,True,chalet,"Son Ferrer, Calvià",Detached house,Premium,,,independantHouse,
100181997,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7b/7f/60/1072275798.jpg,6802123,28,,720000.0,chalet,sale,168.0,False,3,1,Calle Illes Balears,Balears (Illes),Palma de Mallorca,Sta Catalina - Son Armadans - Maritim,es,La Teulera,39.5687424,2.6127167,False,https://www.idealista.com/inmueble/100181997/,3210,"This beautiful semi-detached house in Palma, located a few steps from the wonderful Bellver Castle and its magical forest, is located in the Sa Teulera urbanization, a quiet family urbanization with private access, shared by only 32 neighbors. The sunny south facing property consists of 2 floors and a spacious constructed area of approx. 140 m2. The charming ground floor, with access to the fantastic private garden with the possibility of building a refreshing pool, has a nice living/dining room, a magnificent renovated modern kitchen, utility room and a guest toilet. The upper floor offers 3 double bedrooms with fitted wardrobes and a full bathroom to share. Both levels have large sunny terraces to enjoy the pleasant Mediterranean climate throughout the year. Other features: Climalit windows, parquet flooring, city gas central heating with radiators in each room, air conditioning and garage for one vehicle. In addition, the splendid garden, with fruit trees, offers a summer kitchen with barbecue to enjoy pleasant meals with all the family and friends. This beautiful semi-detached house in Palma has 2 entrances, one from the private street and the other from the garden on the back street. Sa Teulera is one of the most coveted and highly valued exclusive residential areas in Palma.",True,good,False,4286.0,False,False,False,False,False,False,True,True,chalet,"La Teulera, Palma de Mallorca",Detached house in Calle Illes Balears,Premium,,,independantHouse,
99544990,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b7/f3/c4/1105854071.jpg,CBPM173,77,,3595000.0,countryHouse,sale,720.0,False,9,8,subdistrict Son Roca - Son Ximelis - Son Anglada,Balears (Illes),Palma de Mallorca,La Vileta - Son Rapinya,es,Son Roca - Son Ximelis - Son Anglada,39.6105252,2.6190984,False,https://www.idealista.com/inmueble/99544990/,5271,"This very nice mansion is located on the outskirts of Palma de Mallorca and has magnificent views to the sea and the whole of Mallorca. This house is not only large, but also has two further houses and can be a very successful investment. It is distributed over 3 plots with a total area of 9000 m² and was completely renovated in 2017. The main house has three levels. The entrance leads to a hall from which you enter the dining room with a large modern kitchen, a large office on two levels with stairs and a gym. Stairs and lift lead to the first floor with four double bedrooms, three bathrooms, two of which are en suite. To the first floor with a spacious living room and two bedrooms. In the well-kept garden there is a swimming pool and very old olive trees. The covered terrace with dining table for ten people. Underground flat for at least 10 cars.  The property has underfloor heating, four entrances with electric gates, hot water through solar energy and a private well with drinking water quality. All included in the purchase price.",False,good,False,4993.0,True,False,False,False,False,False,,,countryHouse,"Son Roca - Son Ximelis - Son Anglada, Palma de Mallorca",Estate,Premium,,"[{'name': 'luxuryType', 'text': 'Luxury'}]",countryHouse,
101131233,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/72/0a/65/1111194757.jpg,IDE-KM140,23,9,1100000.0,duplex,sale,185.0,True,4,3,subdistrict Son Armadams,Balears (Illes),Palma de Mallorca,Sta Catalina - Son Armadans - Maritim,es,Son Armadams,39.5680211,2.6283846,False,https://www.idealista.com/inmueble/101131233/,1874,"Stunning 180 m² duplex on two floors (9th and 10th floor) with views of the Tramuntana mountains to the west and the sea to the east.  4 bedrooms, 3 bathrooms, covered garage, 2 private terraces, 9th floor with lift. It is located in the residential area of SON ARMADAMS, a few steps from the Paseo Marítimo and 5 minutes from the centre of Palma, in a very quiet street with little traffic. On the ground floor, spacious living-dining room with access to a wonderful 30 m2 terrace with mountain views. The independent, fully equipped kitchen is very bright and has a small terrace with sea views.  It communicates with a room used as a pantry and laundry room with a private bathroom. The entrance leads to the first floor via a beautiful internal wooden staircase that is very well lit.  On the first floor is a large bedroom with en-suite shower room, a very spacious walk-in wardrobe and a wonderful private living room with access to the second terrace with mountain views.  Also on the same floor are two double bedrooms and a full bathroom. The garage is very large, you can park 1 car and 1 or 2 motorbikes and there is direct access to the floor by lift. Agent  Paola King Mallorca Real Estate.",False,good,False,5946.0,False,False,False,False,False,False,True,True,flat,"Son Armadams, Palma de Mallorca",Duplex,Premium,True,,duplex,
100783653,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/d2/cf/1098743193.jpg,31208,5,,5500000.0,chalet,sale,585.0,False,4,3,Calle del Sol,Balears (Illes),Calvià,Cala Vinyes,es,,39.4936166,2.5297374,False,https://www.idealista.com/inmueble/100783653/,13342,"Beautiful new luxury villa for sale in Cala Vinyes, a quiet and sought-after area on the southwest coast of Mallorca. This south-east facing property is built on large 2092m2 plot with a constructed area of 585m2 distributed over 2 levels and is only 100m from the beach. The ground floor offers a spacious hallway, a large open living room, a dining room, a well equipped kitchen, guest toilet, 3 bedrooms and 2 bathrooms, 1 en-suite. Up to the first floor you will find the master bedroom with its own bathroom and dressing room. From the living area there is access to the terrace, swimming pool and garden. Additionally there is a garage with space 2 cars. The villa is currently under construction and is due to be complete in August 2023.",False,good,False,9402.0,False,False,False,False,False,False,True,True,chalet,"Cala Vinyes, Calvià",Detached house in Calle del Sol,Premium,,"[{'name': 'luxuryType', 'text': 'Luxury'}]",independantHouse,
100726259,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/d4/4d/1096979946.jpg,KPP06821,34,,1495000.0,chalet,sale,438.0,False,5,4,Pòrtol,Balears (Illes),Marratxi,Pòrtol,es,,39.6099387,2.7605452,False,https://www.idealista.com/inmueble/100726259/,10468,"This Villa with pool, garage and a well-kept garden is located in Sa Cabaneta, Mallorca. It is a very quiet and familiar place. Palma is only about 12 km away. Two international schools, several shopping centers and the Puntiró and Son Gual golf courses are nearby. The pool is south facing and surrounded by a well-kept garden. The rooms on the 2 levels are very bright and have several windows and terraces. There is a barbecue area and a shaded summer dining area just off the kitchen. The distribution of the house: Main floor: Entrance hall, living room and dining room with access to the covered terrace and barbecue area, garden and pool, separate kitchen, 4 bedrooms, 3 bathrooms (2 ensuite), utility room and access to the garage. Second floor: master bedroom, bathroom and access to a large terrace with panoramic views. Equipment: Underfloor heating, marble floors, fitted wardrobes, double glazed windows, fireplace, alarm system, outdoor shower, garage. Contact us for more information or for a visit. We do not assume any responsibility for the information provided here. Kensington reference: KPP06821.",False,good,False,3413.0,False,False,False,False,False,False,True,True,chalet,"Pòrtol, Marratxi",Detached house,Premium,,"[{'name': 'villaType', 'text': 'Villa'}]",independantHouse,
96309598,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e1/0d/da/943467266.jpg,6041,26,,4900000.0,chalet,sale,750.0,False,4,4,S'Arenal,Balears (Illes),Llucmajor,S'Arenal,es,,39.4989416,2.7571768,False,https://www.idealista.com/inmueble/96309598/,12080,"Beautiful large finca type estate with 750 m2 of constructed area on a 30,000 m2 plot of land. The façade of the villa is finished with an exclusive natural hand chipped stone and high quality stonework has also been used in the interior of the house. It offers 4 en-suite bedrooms, large living areas, fully fitted kitchen equipped with state of the art appliances, and 2 separate staff or guest apartments. The charming living area is open to the vast outside covered and uncovered terraces with gardens and salt water pool heated by solar panels and fitted with led lights and massage jets. The pool is also equipped with an automated security cover. Other Features: Garage for six vehicles, private water well, basement with storage, underfloor heating powered by gasoil heat pump and solar panels, fireplace, stone flooring, reversible air conditioning system (Daikin-Viessmann), advanced automated lighting and sound system which can be controlled by Iphone/Ipad, double glazed windows with woodwork in sand blasted teak, alarm system, wireless Internet throughout the house, sat. TV, water softener, automated irrigation system. Pitch and putt golf course. The property is located a 2-minute walk from the Son Julia Country House & Spa and owners can use all facilities such as spa, gym, restaurants with a special discount. 2 staff/guest apartments.",True,good,False,6533.0,False,False,False,False,False,False,,,chalet,"S'Arenal, Llucmajor",Detached house,Premium,,"[{'name': 'fincaType', 'text': 'Finca'}, {'name': 'luxuryType', 'text': 'Luxury'}]",independantHouse,
89797256,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/1d/d3/776796621.jpg,KPP04913,41,,1100000.0,chalet,sale,402.0,False,4,3,Valldemossa,Balears (Illes),Valldemossa,,es,,39.712568,2.623783,False,https://www.idealista.com/inmueble/89797256/,16056,"This comfortable finca with sea views, surrounded by the Tramuntana mountains, is just a 2-minute drive from the center of Valldemossa. On the plot of 2.026m² with a total construction area of 402m². The house located on the first floor of the property. The distribution of the 160 m² living space is as follows: open living room and dining room, separate kitchen, 4 bedrooms, 2 bathrooms (1 en suite), entrance hall and a storage room. On the ground floor of the property there is a 71 m² closed car park, third bathroom, shower and laundry, additional 78 m² storage rooms (can be converted) and a water tank. The features of this property include: tiled floor, aluminum shutters, wooden windows, barbecue, 58m² terrace, 35m² pool, garden with different trees and flowers, automatic irrigation system. If you need more information or want to make a visit, do not hesitate to contact us. The information in this announcement was provided by the owner, so we are not responsible for the accuracy of the data.",False,good,False,2736.0,False,False,False,False,False,False,True,True,chalet,Valldemossa,House,Premium,,,,
100179460,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f6/91/1c/1072140209.jpg,KPP06746,22,4,1290000.0,flat,sale,207.0,False,3,2,subdistrict La Missio - Mercat,Balears (Illes),Palma de Mallorca,Ciutat Antigua,es,La Missio - Mercat,39.5763951,2.6522948,False,https://www.idealista.com/inmueble/100179460/,777,"This property is located in an emblematic building next to Plaza España, the central axis of Palma de Mallorca.The property has been recently renovated to a high standard. The distribution of the living space of approx.183m² is as follows: large living-dining room with open kitchen, 3 bedrooms, 2 bathrooms (1 en suite) and guest toilet.Furthermore there is access to a front balcony of approx.14m² and a front balcony of approx.10m². Other features and facilities of this property include: tiled flooring, ISO windows, integrated hot/cold air conditioning, fitted wardrobes and a lift. A private parking space located in the same building completes this offer. Contact us for more information or to arrange a visit.The information in this exposé has been provided by the owner of the property, so we cannot be held responsible for the accuracy of this data.",False,good,False,6232.0,False,False,False,False,False,False,True,True,flat,"La Missio - Mercat, Palma de Mallorca",Flat,Premium,,,,
100806967,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/58/d5/b1/1111632765.jpg,IH001,15,1,275000.0,flat,sale,46.0,True,1,1,"Calle Portugal, 11",Balears (Illes),Calvià,Portals Nous - Bendinat,es,,39.5340741,2.569422,True,https://www.idealista.com/inmueble/100806967/,7969,"Do not miss this magnificent opportunity, for sale a fantastic apartment with a terrace in one of the most exclusive areas of the Portal Nous island, just 300 m2 from the port. The house is distributed in 1 double room, with a living-dining room, a fully equipped independent kitchen, a bathroom, a terrace and a large storage room with a utility room. The farm is very quiet and the area has all the amenities. For more information, do not hesitate to contact us! “This property has been certified by ABSI (Balearic Association of Real Estate Services) which means that the marketing agency has supervised the necessary documentation for the sale and that the property is part of the ABSI multi-exclusive properties. "".",True,good,False,5978.0,True,False,True,False,False,False,,,flat,"Portals Nous - Bendinat, Calvià","Flat in Calle Portugal, 11",Premium,False,"[{'name': 'apartamentoType', 'text': 'Apartment'}]",,
