propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,superTopHighlight,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,labels,newDevelopmentFinished,parkingSpace.parkingSpacePrice,highlight.groupDescription
100839076,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/89/fe/1100620967.jpg,BK-02124,95,,1590000.0,chalet,sale,631.0,False,11,7,Caballero de la Blanca Luna,Madrid,Madrid,Fuencarral,es,Tres Olivos - Valverde,40.506108,-3.688721,False,https://www.idealista.com/inmueble/100839076/,10014,"Spectacular 3-storey villa on a 1500 m² plot. MAIN FLOOR: Distributed in living room with access to porches, large kitchen, 3 bedrooms and 2 bathrooms. FIRST FLOOR: Distributed in living room with terrace in living room with terrace, 3 bathrooms and 6 bedrooms SEMI-GROUND PLANT: Totally independent house distributed in living room, kitchen with island and office, 2 bedrooms, bathroom and toilet. Fully renovated and with natural light thanks to its stained glass windows. The main floor and the first floor need updating. This villa is located in the prestigious Colonia Nuevo Toboso in Tres Olivos, very close to Montecarmelo. 10 minutes by car from Plaza de Castilla.",False,renew,False,,2520.0,True,False,True,False,False,False,True,True,chalet,independantHouse,"Tres Olivos - Valverde, Madrid",Detached house in Caballero de la Blanca Luna,"[{'name': 'villaType', 'text': 'Villa'}]",,,
100884757,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/40/23/1102161433.jpg,8227,37,2,113000.0,flat,sale,54.0,True,3,1,Calle del Castillo de Oropesa,Madrid,Madrid,San Blas,es,Simancas,40.4255176,-3.630091,False,https://www.idealista.com/inmueble/100884757/,6313,"Apartment 100% FINANCING! in Simancas, NO ENTRY!  Watch video! NO ENDORSEMENT! NO COMMISSIONS! Only with your INCOME and deed expenses! Nothing else! Your PROPERTY for less than a RENT! 8227 - 3 bedrooms, living room and kitchen, … Good option as a FIRST HOME or to buy and RENT. The location is magnificent with all the services of shops, schools, institutes, pharmacy, within a very short distance. Very well connected with public transport, 3 minutes from the García Noblejas station and 5 minutes from the Simancas metro. With your INCOME, WITHOUT GUARANTEES! 100% FINANCING! you can have your home in PROPERTY. You only have to have the writing expenses and the rest is financed by the bank up to 100% of the value of the purchase. WE DO NOT CHARGE COMMISSION! NOT FOR THE SALE OF THE HOUSING, NOR FOR THE PROCESSING OF THE LOAN! As simple as that. Each client is UNIQUE, each Purchase is UNIQUE, each Home is UNIQUE. HM Inmobiliaria turning dreams into homes since 1989!",True,good,False,False,2093.0,True,False,True,False,False,False,,,flat,,"Simancas, Madrid",Flat in Calle del Castillo de Oropesa,,,,
100174486,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/71/cc/1071958846.jpg,,29,3,238000.0,flat,sale,43.0,False,1,1,Calle de Linneo,Madrid,Madrid,Arganzuela,es,Imperial,40.4135786,-3.719282,False,https://www.idealista.com/inmueble/100174486/,1358,"*** COMPLETELY RENOVATED AND READY TO ENTER *** MARCELI sells a beautiful apartment completely renovated and ready to move into. It has 43m2 beautifully distributed without corridors or lost meters. The house has a spacious living-dining room with 2 windows, a fully furnished independent kitchen, a complete bathroom with a shower and a large bedroom. All rooms have windows. Climalit windows, white lacquered doors, porcelain floor, smooth paint. Individual heating of natural gas. Beautiful renovated farm with elevator. Surrounded by green, commercial and sports areas. A few minutes from Príncipe Pio, the Royal Palace and Casa de Campo. ** IDEAL INVESTMENT ** OCCASION ***.",True,good,False,True,5535.0,True,False,True,False,False,False,,,flat,,"Imperial, Madrid",Flat in Calle de Linneo,,,,
99885623,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/38/36/ef/1059172498.jpg,2022170,40,4,1175000.0,flat,sale,125.0,True,2,3,Calle Válgame Dios,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4236539,-3.6982074,False,https://www.idealista.com/inmueble/99885623/,899,"CHUECA, luxury penthouse located on a pedestrian street. Recently renovated with high-end qualities. 125 meters built, 2 large bedrooms and 2 bathrooms, the master bedroom has a large dressing room and bathroom en suite. Furnished kitchen with high-end appliances. High-end hot-cold pump in each room. 20-meter terrace with closed porch that can be opened by means of retractable screens. Elevator. Stately portal, with details that make it unique. AC5 wooden floors, tilt-and-turn windows, lacquered doors, smooth walls. In the Heart of CHUECA. La Merced and Santa Isabel schools. Mario Vargas Llosa Municipal Library. Health centers, pharmacies, supermarkets, all nearby services. At Inmuga Homes we resolve any tax and legal questions or queries that may arise. We are looking for FINANCING. We process the registration of purchases, inheritances, mortgage cancellations, removal of embargoes, C. AND. AND…. and any procedure related to the transaction of your property. Contact us for more information.",False,good,False,True,9400.0,True,False,True,False,False,False,,,flat,,"Chueca-Justicia, Madrid",Flat in Calle Válgame Dios,"[{'name': 'luxuryType', 'text': 'Luxury'}]",,,
96375601,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a6/6e/0e/945392641.jpg,V1013MAC,37,2,1530000.0,flat,sale,186.0,True,3,3,Avenida de Pío XII,Madrid,Madrid,Chamartín,es,Nueva España,40.463034,-3.6770466,False,https://www.idealista.com/inmueble/96375601/,5619,"John Taylor offers splendid brand new property in one of the best areas of Nueva España, Avda Pío XII 23. The property is part of a building completely renovated taking care of the smallest detail. Located on the second floor of the building the property occupies an area of 186 square meters distributed in large living room facing south, three large bedrooms with en suite bathroom, magnificent kitchen equipped with high-end appliances. The property enjoys magnificent views and wonderful natural light. The price includes two large parking spaces and a storage room. Location description. The property is located in the prestigious residential neighborhood of Nueva España, within the Chamartín District, in the north of the capital. It is a quiet and safe neighborhood. Chamartin is home to several important Embassies and Public Administrations. The public transportation system ensures maximum convenience for the residents of its neighborhoods, as it currently has approximately 50 bus lines, 7 subway lines and two suburban train stations. Chamartín station is also the terminus for most of the medium and long distance trains to the north of Spain. Other points of interest are the Auditorio Nacional de Música, the Santiago Bernabéu soccer stadium, several museums and the Berlin Park. Chamartín offers a wide range of services from department stores, stores, pharmacies, prestigious schools, churches, gyms, exclusive hotels, sports areas, a selection of the best bars and restaurants.",False,good,False,True,8226.0,True,False,True,False,False,False,True,True,flat,,"Nueva España, Madrid",Flat in Avenida de Pío Xii,,,,
97749068,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/39/d0/24/990009559.jpg,,32,1,450000.0,flat,sale,141.0,True,4,2,Avenida del Plantío,Madrid,Coslada,El Barral Ferial,es,,40.43095,-3.5633158,False,https://www.idealista.com/inmueble/97749068/,11994,"Magnificent renovated 140 m2 apartment, located in one of the most exclusive areas of Coslada, the Barral Ferial, with 4 bedrooms (three of them with fitted wardrobes), 2 full bathrooms, a large renovated kitchen with an office and 2 glazed terraces. Large living room with dining area and very bright glazed terrace. Large entrance hall with a spacious built-in wardrobe. Double windows in all the bedrooms that perfectly isolate the house. Smooth walls, wooden floor, a completely renovated bathroom with a shower tray, air conditioning throughout the house through ducts in each room. Private urbanization with 24-hour concierge, security cameras, gardens, large swimming pool for adults and another for children. The price includes a large storage room and 1 garage. In the surroundings of the house we can find all kinds of services such as supermarkets, cafes, restaurants, pharmacies, bakeries, medical center, etc. Easy access to the M-40, bus stop at the door, Renfe station and metro stop 10 minutes walk.",False,good,False,True,3191.0,True,False,True,False,False,False,True,True,flat,,"El Barral Ferial, Coslada",Flat in Avenida del Plantío,,,,
98198492,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8d/bd/89/1004595158.jpg,10587,56,1,670000.0,flat,sale,135.0,False,4,2,Calle de la Santísima Trinidad,Madrid,Madrid,Chamberí,es,Trafalgar,40.4351568,-3.6990398,False,https://www.idealista.com/inmueble/98198492/,2083,"CHAMBERÍ-ELOY GONZALO! SERVIVIENDA ASESORES INMOBILIARIOS exclusively offers this magnificent house of 135 m2 built with access to a terrace of 20 m2 for use and enjoyment, before 4 bedrooms and now 3 bedrooms that can be redone and left in 4. Exterior to a huge block patio. It has fitted wardrobes and central heating. The farm has an elevator and a heated pool all year round. Very well connected by metro and buses. Price taxes not included. From Servivienda Real Estate Advisors we work every day to be better professionals, helping you with all the necessary procedures. Our extensive and solid trajectory and experience guarantee us. Better to visit!",False,good,False,True,4963.0,True,False,True,False,False,False,,,flat,,"Trafalgar, Madrid",Flat in Calle de la Santísima Trinidad,,,,
100992601,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/99/c5/d1/1107361883.jpg,,30,3,795000.0,flat,sale,280.0,True,4,3,cirilo palomo,Madrid,Pozuelo de Alarcón,Zona Pueblo,es,Zona Pueblo,40.4364154,-3.8106034,False,https://www.idealista.com/inmueble/100992601/,9300,"""Grupo Hogares"" exclusively sells a fantastic apartment in Pozuelo de Alarcón. The house has four bedrooms, three full bathrooms, a kitchen with an office, a large separate living room, and a covered terrace completes the property. The house has an attic of about 60 meters, with the possibility of direct access from the apartment itself. It also has a storage room and two parking spaces. The apartment presents a logical and balanced distribution, with sober geometric shapes in all its rooms, making it easy to furnish. Exterior and bright house, as it is a third floor without architectural obstacles in front that could reduce the entry of light. The farm belongs to a community with garden areas, swimming pool for adults and children, ball games area, playground.. . Its location offers a quick connection to the M-503 motorway, and easy access to the M-40 and M-30 ring roads. A few meters from Avenida de Europa, it has all the services in its vicinity: bus lines, pharmacies, sports centers, educational centers, public parks, supermarkets, health centers, etc. Get up to 100% financing with our financial department. Do not miss the opportunity to visit it!",True,good,False,True,2839.0,True,False,True,False,False,False,True,True,flat,,"Zona Pueblo, Pozuelo de Alarcón",Flat in cirilo palomo,,,,
100945890,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/bd/61/1105788600.jpg,,63,bj,699000.0,flat,sale,154.0,True,4,2,"Calle Ana de Austria, 52",Madrid,Madrid,Hortaleza,es,Sanchinarro,40.4993591,-3.6529078,True,https://www.idealista.com/inmueble/100945890/,10141,"BN PROPIEDADES offers: Ground floor with 2 terraces, in gated urbanization with 24h security. The house has, hall with fitted wardrobes, fitted kitchen (no appliances) with access to terrace, living room with terrace access, 4 bedrooms (main with bathroom and terrace, of the 4 bedrooms plus the main one there is another double which is quite spacious and with access to the second terrace) and 2 bathrooms, fitted wardrobes in each bedroom, air conditioning, storage room and garage. Urbanization with swimming pool, paddle and gym.",True,good,False,True,4539.0,True,False,True,False,False,False,True,True,flat,,"Sanchinarro, Madrid","Flat in Calle Ana de Austria, 52","[{'name': 'luxuryType', 'text': 'Luxury'}]",,,
87083001,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/93/5f/a8/710873317.jpg,2334,47,3,545000.0,flat,sale,45.0,True,1,1,Calle del Príncipe de Vergara,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4237157,-3.6793261,False,https://www.idealista.com/inmueble/87083001/,2209,"Magnificent apartment in Salamanca-Recoletos. A few meters from the Retiro Park. 3rd Floor. Very bright. Reformed design with luxury qualities. Good Finca and Good Portal. Possibility of parking space on the farm. Very well connected. Ref: 1888. ""AP de Propiedades, we are a real estate group that has been operating in all fields of the sector for more than 20 years. Our activity has focused mainly on Madrid capital, where we have developed different promotions of new construction and rehabilitation of unique buildings, not forgetting the provision of real estate brokerage service both in the purchase and sale of real estate, with the sole purpose to offer our customers everything necessary for their complete satisfaction that has also been and will be ours. Our offices are located at Calle Castelló, 23 - 3ºIzq. Madrid. Telephone: 91 571 79 17. Website: "".",True,good,False,True,12111.0,True,False,True,False,False,False,,,flat,,"Recoletos, Madrid",Flat in Calle del Príncipe de Vergara,"[{'name': 'apartamentoType', 'text': 'Apartment'}]",,,
99026494,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/a1/dc/1031838519.jpg,Ja22,34,2,515000.0,flat,sale,97.0,True,3,1,Calle Infanta María Teresa,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.45557,-3.6788899,False,https://www.idealista.com/inmueble/99026494/,4800,"BERNABÉU AREA HAVANA WALK. Nice and spacious renovated apartment near Bernabeu, next to Calle Serrano and Paseo de La Habana. Very well maintained, To enter to live. 3 bedrooms with fitted wardrobes, kitchen with office. Spacious apartment with large windows, lots of sun, the best orientation, very bright, very spacious giving the g located in an exclusive area and environment Air conditioning, central heating, doorman, video doorman and elevator. Very well connected and surrounded by all services, schools, supermarkets, very good communication. Specialized particularly in satisfying the needs of our clients, in a serious, fast, simple and effective way. We are made up of a highly professional team, with prestige and 30 years of experience to be of your trust. Establés Inmobiliaria y Abogados ""trust and transparency"". "". If we don't answer the landline, send us an email or contact us at José Antonio 634245220 or whatsapp "".",True,good,False,True,5309.0,True,False,True,False,False,False,,,flat,,"Bernabéu-Hispanoamérica, Madrid",Flat in Calle Infanta María Teresa,,,,
98198492,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8d/bd/89/1004595158.jpg,10587,56,1,670000.0,flat,sale,135.0,False,4,2,Calle de la Santísima Trinidad,Madrid,Madrid,Chamberí,es,Trafalgar,40.4351568,-3.6990398,False,https://www.idealista.com/inmueble/98198492/,2083,"CHAMBERÍ-ELOY GONZALO! SERVIVIENDA ASESORES INMOBILIARIOS exclusively offers this magnificent house of 135 m2 built with access to a terrace of 20 m2 for use and enjoyment, before 4 bedrooms and now 3 bedrooms that can be redone and left in 4. Exterior to a huge block patio. It has fitted wardrobes and central heating. The farm has an elevator and a heated pool all year round. Very well connected by metro and buses. Price taxes not included. From Servivienda Real Estate Advisors we work every day to be better professionals, helping you with all the necessary procedures. Our extensive and solid trajectory and experience guarantee us. Better to visit!",False,good,False,True,4963.0,True,False,True,False,False,False,,,flat,,"Trafalgar, Madrid",Flat in Calle de la Santísima Trinidad,,,,
99067916,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/68/a0/1035270356.jpg,90837,28,2,270000.0,flat,sale,57.0,False,2,1,Calle del Doctor Fourquet,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4089573,-3.697993,False,https://www.idealista.com/inmueble/99067916/,998,"Fincas Madrid sells this magnificent renovated house with excellent qualities. The property has two large bedrooms, with an American kitchen open to the living room fully equipped with all electrical appliances and a designer bathroom. It is located in a completely renovated farm with a magnificent fully renovated portal. It is an exceptional opportunity in the best area of Atocha, a few meters from the Ronda de Valencia, the Casa Encendida and the other cultural and gastronomic attractions in the area. Very well connected by public transport, next to the Embajadores metro (Line 5 and Cercanías Renfe), 10 minutes from Atocha station and with a very good exit to the M-30 Located on the second floor of a building with an elevator. Call us and we will coordinate a visit.",False,good,False,True,4737.0,True,False,True,False,False,False,,,flat,,"Lavapiés-Embajadores, Madrid",Flat in Calle del Doctor Fourquet,,,,
99417014,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/a5/97/1047228606.jpg,,42,,560000.0,chalet,sale,200.0,False,6,3,Guadarrama,Madrid,Villaviciosa de Odón,Centro,es,,40.3552608,-3.9077566,False,https://www.idealista.com/inmueble/99417014/,18579,"INMOBILIARIA CALVO sells WITHOUT AGENCY COMMISSION this magnificent charming detached house of 200m2 built on 2 floors (ground and first) on a 321 m2 plot located in the heart of the town of Villaviciosa de Odón. It is distributed as follows: Entrance from the street to the front patio that gives access to the closed garage for one space and to the main entrance of the house through a porch. The ground floor consists of a hall from which the staircase leads to the upper floor, wardrobe closet, bathroom with shower, kitchen complete with furniture and appliances, both with windows to the side of the property. One bedroom and a large living-dining room with air conditioning, a red granite fireplace and windows to the façade and private garden complete the facilities on the ground floor. From the living-dining room there is access to the back where you can find a large, very pleasant outdoor space, a multi-use shed, a boiler room and an 8 x 4 m pool. In this area there are spaces for the garden and there are fruit trees such as medlar, vines or persimmon. From this patio you can access the garage from the back of the house. On the first floor we will find 5 bedrooms and two bathrooms, all of them with a 2-section built-in wardrobe with a wooden interior. The master bedroom suite has a full bathroom with a bathtub, 2 closets and a balcony that overlooks the rear area of the house. All the rooms in the house have radiators fed through a diesel boiler with a 1200-litre underground underground tank. The shutters and windows with double glass and Climalit® air chamber are made of Oregon pine imported from Canada. The foundation is on concrete piles to avoid humidity and the house is built with top quality materials. It is a very spacious, bright house, with a lot of potential, close to all shops, cultural leisure areas, bars and restaurants, parks, schools, public transport, etc. It is located in a very quiet area with good access to the main avenue and the highway. *To take into account: In the plan of the ground floor there were changes in the kitchen to make another bedroom, so it is reduced compared to the plans. *Interesting for investors. It is a great opportunity, so do not hesitate to contact us without obligation and ask us to visit (better to see).",False,good,False,,2800.0,True,False,True,False,False,False,True,True,chalet,independantHouse,"Centro, Villaviciosa de Odón",Detached house in Guadarrama,"[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Luxury'}]",,,
101335392,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/6d/83/1118617871.jpg,,32,2,299000.0,flat,sale,65.0,False,3,1,Calle del Almendro,Madrid,Madrid,Centro,es,Palacio,40.4119793,-3.7099816,False,https://www.idealista.com/inmueble/101335392/,747,"CLICKHAUS CENTRO puts at your disposal this magnificent home in one of the most sought-after areas of the capital. Interesting product for INVESTMENT OR FIRST HOME. Exempt from IBI. It is a second floor, interior, with elevator. Its privileged location, due to its good distribution with high ceilings. The apartment has an infinite number of possible reforms due to its pleasant distribution without load-bearing walls, in addition, it is usable in practically its entire surface. Its connection to the public transport network is easily and conveniently accessible, with the metro stop Tirso de Molina (L1), La Latina (L5), Ópera (L5, Ramal Príncipe Pío), Sol (cercanías and L1, L2 and L3 metro) and a wide branch of buses. It is distributed as follows: - Living room with two windows. - Three spacious rooms. - Kitchen with window - Bathroom with window - All the windows face three different patios. If you are interested, do not hesitate to contact us.",False,renew,False,True,4600.0,True,False,False,False,False,False,,,flat,,"Palacio, Madrid",Flat in Calle del Almendro,,,,
100535525,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/b0/a0/1090990829.jpg,V1036MAC,33,10,1300000.0,duplex,sale,303.0,True,5,6,Calle del Poeta Joan Maragall,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4581916,-3.6912907,False,https://www.idealista.com/inmueble/100535525/,4725,"Duplex for sale in Poeta Joan Maragall John Taylor offers exclusively, this magnificent property for sale in Castillejos, a few minutes from Paseo de la Castellana. The property occupies the ninth and tenth floor of the building, has a built area of 303 m² (272 m² private housing). The last update was made more than twenty years ago, so the house would need reform, at present the property is distributed in welcome hall that leads to large reception area with two distinct environments and dining room, this area is oriented to the West, living area, bedroom and separate bathroom, then large kitchen completely outside with bedroom and bathroom, separate service access, large storage area. Originally the living area had a terrace that was incorporated into the surface of the house. Access to the tenth floor by oak stairs, in this area we find distributor, large living room, sleeping area consisting of three bedrooms which are serviced by two full bathrooms. The house has numerous closets throughout its surface. The property has a concierge during regular hours. The price include a parking space in parking just two minutes from the building and a storage room located in the same building. An opportunity at your fingertips, to establish your home in a spacious, bright house with an unbeatable location. Description of the area. Castillejos is an administrative district of the district of Tetuán, located in the northwest area of the central core of the city of Madrid. Its limits are delimited to the south by General Yagüe street, to the north and west by Bravo Murillo street and to the east by Paseo de la Castellana. Sor Ángela de la Cruz street runs through the center. Tetuán offers a wide range of services from department stores, stores, pharmacies, schools, churches, gyms, hotels, to sports areas and a wide selection of bars and restaurants. The district is especially known for its AZCA business center and the Corte Inglés department store on Raimundo Fernández Villaverde street. In terms of communications, Castillejos has excellent transport coverage. This is due to its proximity to Nuevos Ministerios station and the Plaza de Castilla interchange.",True,renew,False,True,4290.0,True,False,True,False,False,False,True,True,flat,duplex,"Cuzco-Castillejos, Madrid",Duplex in Calle del Poeta Joan Maragall,,,,
99437751,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f8/d6/b1/1043947931.jpg,MA-483,21,1,200000.0,flat,sale,76.0,True,4,1,Calle de La Solana de Opañel,Madrid,Madrid,Carabanchel,es,Opañel,40.3889868,-3.7209654,False,https://www.idealista.com/inmueble/99437751/,3414,"MUNDOAREA Sells a very bright and brand new exterior apartment on Solana de Opañel street. Very good location, very close to the Plaza Elliptica interchange. The house is brand new and is distributed in: - Bright living room with access to the terrace. - Spacious and bright kitchen, with individual natural gas. - Two double bedrooms and two very bright single bedrooms. - A renovated bathroom, of a good size and with a shower tray. In the reform, climalit windows with double thermal break were placed in all rooms. About the farm: The farm is quite family friendly with lovely families. About the area and transportation: Plaza elíptica is a huge transport enclave, whether by bus or light rail, it allows you to move throughout Madrid in a few minutes and just a few meters from the Empress María de Austria park, which has historical monuments and leisure and cultural facilities. The area is familiar, it has all kinds of shops, schools, supermarkets and good communication with the metro and buses 24 hours a day. The metro is a three-minute walk from the apartment. Possibility of financing up to 100%. For more information, contact the MUNDOAREA sales department at 625 40 54 19.",False,good,False,False,2632.0,True,False,True,False,False,False,,,flat,,"Opañel, Madrid",Flat in Calle de La Solana de Opañel,,,,
98873343,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/f2/a3/1107681310.jpg,00428304,100,,5300000.0,chalet,sale,656.0,False,4,3,Calle del Guadiana,Madrid,Madrid,Chamartín,es,El Viso,40.4470057,-3.6843033,False,https://www.idealista.com/inmueble/98873343/,3744,"Villa for sale in the Chamartín district, Madrid. The sale of this property is intended for professionals: Orderly sales process. Detached villa of 656 meters of surface. Distributed in 4 bedrooms and 3 bathrooms. Built in 1968. The last reform was carried out in 2005. With a garden for private use of 390 meters of surface. Chamartín district, in the Colonia de la Prensa Bellas Artes area, El Viso area, one of the most exclusive areas in the center of Madrid. Located near the Santiago Bernabéu Stadium and the Renfe de Nuevos Ministerios metro station. Grupo GH is a company dedicated to real estate brokerage and consulting with more than 25 years of experience in the sector, providing a professional service oriented to the needs of our clients, covering any management in the different types of new and second-hand properties. Our particular way of doing things has positioned us in a privileged place within the real estate market, becoming one of the fastest growing companies in the sector in recent years. Expanding our horizons we have been able to offer more and better solutions, this good management has allowed us to become one of the leading companies in the sector. Specialists in wealth management, we offer quality and professional service. Our commercial network of professionals puts at your disposal a wide range of à la carte offers, being their constant concern to satisfy the client, managing to attend in a specialized way both the demand and the offer of our sector. Members of APO (Real Estate Agents) and AMADEI (Association of Real Estate Companies of Madrid), the first company to obtain the seal of the code of Good Practices of the Community of Madrid and the quality seal of Madrid Excelente.",True,good,False,,8079.0,True,False,True,False,False,False,True,True,chalet,independantHouse,"El Viso, Madrid",Detached house in Calle del Guadiana,"[{'name': 'luxuryType', 'text': 'Luxury'}]",,,
98974223,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/3b/69/1030124999.jpg,ET-01175,40,1,189000.0,flat,sale,57.0,True,1,1,Calle Cepa,Madrid,Majadahonda,Casco Antiguo,es,,40.4732825,-3.8761068,False,https://www.idealista.com/inmueble/98974223/,15877,"LF INMOGROUP sells a charming apartment in a central but very quiet area of Majadahonda. It is a property in a 2007 building, with 3 floors and two neighbors per floor. It has an elevator. It has approximately 57 m² built and 40m² useful. It is distributed in a spacious living-dining room with an integrated kitchen and access to a continuous terrace, a spacious bedroom and a large bathroom, complete with a bathtub. Wooden floors and gress; Hot water and electric heating (hot and cold pump), ducted air conditioning, PVC exterior carpentry, interior carpentry: lacquered doors and smooth walls with plastic paint. The situation of the house is very good because it has all the services around (school, supermarket, pharmacy, other shops and a few minutes walk from the bus stop with lines: 561B, 650A, 650B, 651, 654 and L2. Call us to schedule your visit.",True,good,False,True,3316.0,True,False,True,False,False,False,,,flat,,"Casco Antiguo, Majadahonda",Flat in Calle Cepa,"[{'name': 'apartamentoType', 'text': 'Apartment'}]",,,
98462343,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/e6/05/1013077150.jpg,JAPL22-43,64,5,658000.0,penthouse,sale,128.0,True,2,2,Calle de las Minas,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4236953,-3.7054229,False,https://www.idealista.com/inmueble/98462343/,781,"This new flat is at Calle de las Minas, 28004, Madrid, Madrid, on floor 5. It is a flat that has 128 m2 of which 110 m2 are useful and has 2 rooms and 2 bathrooms. Besides, it includes wardrobe, luminous, ascensor, cocina americana, garage and aire acondicionado.",False,good,False,True,5141.0,True,False,True,False,False,False,,,flat,penthouse,"Malasaña-Universidad, Madrid",Penthouse in Calle de las Minas,,,,
100411202,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/52/76/33/1084397174.jpg,r1839,32,,349900.0,flat,sale,100.0,True,2,2,Avenida de Francia,Madrid,Leganés,El Carrascal,es,El Carrascal,40.3383446,-3.7464803,False,https://www.idealista.com/inmueble/100411202/,9440,"This luxury flat is at avenida de Francia Leganés, Madrid, at El Carrascal. It is a sunny flat that has 100 m2 and has 2 rooms and 2 bathrooms. It has furnished kitchen and it includes windows climalit, exterior, reformed, aire acondicionado, smooth walls, individual air conditioning: heat pump, ascensor, security door, storage room included, alarma, calefacción central, private bathroom, aluminum windows, luminous, garage included, good condition, cocina americana, wardrobe and tv antenna.",False,good,False,True,3499.0,True,False,True,False,False,False,True,True,flat,,"El Carrascal, Leganés",Flat in Avenida de Francia,,,,
101345835,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/37/32/1118986013.jpg,,31,1,330000.0,flat,sale,82.0,False,3,1,NUÑEZ DE BALBOA,Madrid,Majadahonda,Casco Antiguo,es,,40.4678978,-3.8697075,False,https://www.idealista.com/inmueble/101345835/,15147,"Great opportunity. Housing in the heart of Majadahonda, with all the amenities a few meters away and in a beautiful urbanization. This 82 m2 house is distributed in 3 bedrooms with fitted wardrobes, a complete bathroom with a bathtub and a bidet. It has a spacious living-dining room with two rooms and double height since the terrace was given to the living room to expand the room, and a bright kitchen with a utility room with the possibility of opening it and making a dream American kitchen. Individual heating with Natural Gas boiler. The building has a recently installed elevator. It is located in one of the best urbanizations in Majadahonda, with green areas, a large swimming pool, tennis court, a sand playground with swings for the little ones. So it is an ideal home for families. Located a few meters walk from Gran Vía with all its services: restaurants, bars, shops, supermarkets, schools, pharmacies. Great communication with the main highways such as the A-6 and M-50.",False,renew,False,True,4024.0,True,False,False,False,False,False,,,flat,,"Casco Antiguo, Majadahonda",Flat in Nuñez De Balboa,,,,
32186767,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/9b/a9/127941211.jpg,Santiago,42,,3200000.0,chalet,sale,573.0,False,6,5,Calle romero girón,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.4584961,-3.682554,False,https://www.idealista.com/inmueble/32186767/,4974,"Very good house with garden in a small luxury neighborhood guarded 24 hours; unbeatable location. Good general condition. Large very bright spaces in living rooms, hall, bedrooms, kitchen, bathrooms.. . etc. Very good interior qualities, high ceilings with moldings, fireplaces, wooden floors and air conditioning. All exterior with very good natural light giving very nice gardens with trees and clear views. En-suite bedrooms with lots of closets. 4 covered parking spaces with direct access. Very nice landscaped terraces in one bedroom and in the garden. Better to see! Interested call Enrique 656 820 096 or Santiago 665 995 940.",False,good,False,,5585.0,True,False,True,False,False,False,True,True,chalet,terracedHouse,"Bernabéu-Hispanoamérica, Madrid",Terraced house in Calle romero girón,"[{'name': 'luxuryType', 'text': 'Luxury'}]",,,
