propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,labels,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,highlight.groupDescription,newDevelopmentFinished
38345527,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8e/74/a5/1047963449.jpg,101588,30,1,328000.0,flat,sale,74.0,True,2,1,San Nicolás de Olabeaga,Vizcaya,Bilbao,Basurto - Zorroza,es,Olabeaga,43.2645846,-2.9557951,False,https://www.idealista.com/inmueble/38345527/,1694,"Height floor 1st, flat builded surface 70 m², util surface 65 m², nº double bedr: 2, 1 nº bathroom, old ebetween 10 and 20 years, heating (natural gas), conservation status: in good condition, outside.",False,good,False,True,4432.0,True,False,False,False,False,False,flat,"Olabeaga, Bilbao",Flat in San Nicolás de Olabeaga,,,,,,,
101138609,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/69/c8/1111460066.jpg,,19,4,126000.0,flat,sale,64.0,True,3,1,ARTAZUBEKOA,Vizcaya,Bilbao,Rekalde,es,Artatzu-Larraskitu,43.2505149,-2.9404445,False,https://www.idealista.com/inmueble/101138609/,1458,,False,good,False,False,1969.0,False,False,False,False,False,False,flat,"Artatzu-Larraskitu, Bilbao",Flat in Artazubekoa,,,,,,,
99623691,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/56/38/c5/1049706967.jpg,,12,5,219000.0,flat,sale,110.0,True,3,2,Calle Juan de Garay,Vizcaya,Bilbao,Ibaiondo,es,Zabala,43.25413,-2.93313,False,https://www.idealista.com/inmueble/99623691/,998,"Large house in Juan de Garay of 95 m2 useful. In a concrete building with an elevator, it is a high exterior floor. It has 4 bedrooms, a spacious living room, a kitchen with a closed balcony at the back and two bathrooms. For total reform.",False,renew,False,True,1991.0,True,False,True,False,False,False,flat,"Zabala, Bilbao",Flat in Calle Juan de Garay,,,,,,,
87897965,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/89/8b/e2/952618826.jpg,11119,19,1,809000.0,flat,sale,225.0,True,5,3,Calle Elcano,Vizcaya,Bilbao,Abando - Albia,es,Zabalburu-Diputación,43.258008,-2.9340803,False,https://www.idealista.com/inmueble/87897965/,561,"Apartment for sale in Indautxu, Alhóndiga area, with TOURIST RENTAL LICENSE. Concrete building, built in 1951, with a facing façade, recently rehabilitated as well as roofs and patios, with no further spills expected in the short term. With elevator to ground level and direct storage room of 10 useful square meters included in the price. It has three entrance doors, main and service portal. Possibility of commercial license for being first floor It has 225 square meters in cadastre distributed in an outdoor lounge making a rotunda, outdoor dining room, outdoor library, 2 exterior rooms, 2 interior rooms facing patio (both with en-suite bathrooms), 1 service room facing patio with bathroom, kitchen with office area and laundry room. The apartment for sale in Indautxu is to be reformed. It has 2 entrance doors, it has hot water and central heating, wooden floors to be repaired, original lacquered doors and simple wooden windows. Indautxu, inside it houses endearing corners, squares that adapt to the times and streets that maintain their tradition. It is also one of the most dynamic economic, commercial and cultural centers of the city, its streets and squares brimming with activity. Its location, in the center of Bilbao, allows its neighbors to walk anywhere in the Villa, which is an advantage. The Metro, numerous bus, tram and train lines make this a very well connected neighborhood. It has schools, green areas, parks with children's games, clinics... a complete infrastructure. The house for sale in Indautxu has many possibilities, it can be a beautiful apartment, it is in a very good area and it is very bright, be sure to see it, you will like it! We look for the best mortgage, with solutions tailored to you. Ask us! For more information, contact us by visiting our website Energy certification: Exempt.",True,renew,False,True,3596.0,True,False,False,False,False,False,flat,"Zabalburu-Diputación, Bilbao",Flat in Calle Elcano,,,,,,,
100856730,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/28/ab/1101232572.jpg,BIL-159,7,1,950000.0,flat,sale,311.0,True,9,2,Alameda Urquijo,Vizcaya,Bilbao,Abando - Albia,es,Plaza Circular,43.2614028,-2.930302,False,https://www.idealista.com/inmueble/100856730/,419,"If you are looking for a home in the center of Bilbao, in one of the best areas of the city, we have an opportunity for you! This spacious house is located on the corner of Urquijo and Padre Lojendio streets, which means that it has many exterior windows that provide plenty of natural light. With more than 300 m2, the rooms are spacious and allow customization to your liking. This property is a perfect opportunity for those who are looking for a home in the heart of the city, with all the comforts they could wish for. In addition, it has a doorman and elevator for greater security and comfort. Do not miss the opportunity to acquire this home in one of the most coveted areas of Bilbao. Contact us to schedule a visit and see for yourself all that this property has to offer. At URBEGES INMOBILIARIA we are a very professional team with a vocation for service, with a great track record and experience, we give our clients a personalized service, we offer them the best solutions both in the purchase and sale of their property. We provide you with all aspects that will affect the purchase of your home, we work to offer our clients the best properties, in the areas of Plentzia, Mungia, Barrika, Leioa, Algorta, Bilbao, Berango, Barakaldo.. . We cover all real estate needs for the sale of flats, premises, farms, plots, … We have national and international clients. If this home is not what you are looking for, contact us and we will take care of making you a personalized search, adapting to your needs without any commitment.",False,renew,False,True,3055.0,True,False,False,False,False,False,flat,"Plaza Circular, Bilbao",Flat in Alameda Urquijo,,,,,,,
98694183,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/73/90/a2/1020699530.jpg,ES950001070,20,1,146000.0,flat,sale,67.0,True,3,1,Calle Manuela Egiguren,Vizcaya,Basauri,Centro - Ariz - Uribarri,es,,43.234745,-2.8812198,False,https://www.idealista.com/inmueble/98694183/,5370,"Apartment facing the main street located on the first floor of a building with lift. It has a total built area extending to approximately 67 s. q. m. The apartment is distributed in a hall, a hallway, a living-dining room, three bedrooms and a bathroom. The apartment needs refurbishment. Additional information can be found within the legal section. Make your offer and we will forward it to the vendor. This offer will not be binding until its acceptance and formal presentation. You will find more information in the Terms and Conditions. Basauri is a town and municipality in the province of Vizcaya, located in the unofficial region of Gran Bilbao, in the autonomous community of the Basque Country, northern Spain. The current population density in Basauri is 5,781. 22 inhabitants per square kilometer. The property is located 8.7 km from the center of the city of Bilbao, well connected by roads and highways Miraflores-Larreagaburu, BI-625 and Juan Carlos de Gortázar Kalea. The apartment is located in a very complete area since it has all kinds of services, stores, bars and restaurants, supermarkets, convenience stores, hotels, pharmacies, etc. Next Steps Click on the “additional link” below the map and it will take you to the property page where you can: Arrange a viewing | Access the legal documents | Make an offer | Contact our team directly We don’t charge commission to the buyer.",False,good,False,True,2179.0,True,False,False,False,False,False,flat,"Centro - Ariz - Uribarri, Basauri",Flat in Calle Manuela Egiguren,,,,,,,
94840061,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/11/89/e1/899431033.jpg,,13,7,180000.0,flat,sale,80.0,False,3,1,Calle Bruno Mauricio Zabala,Vizcaya,Bilbao,Ibaiondo,es,Zabala,43.2532833,-2.9302146,False,https://www.idealista.com/inmueble/94840061/,1148,"High floor on Bruno Mauricio Zabala street. In concrete building with elevator (elevator and facade made). It is an interior house but very bright. It has an approximate 70 m2 distributed in 3 bedrooms, living room with kitchenette and bathroom (renovated 5 years ago).",False,good,False,True,2250.0,True,False,True,False,False,False,flat,"Zabala, Bilbao",Flat in Calle Bruno Mauricio Zabala,,,,,,,
101108701,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/aa/0b/9a/1110368556.jpg,B7108IL,37,5,159000.0,flat,sale,74.0,True,3,1,Calle Leon,Vizcaya,Barakaldo,Arteagabeitia - Retuerto - Kareaga,es,,43.2942701,-2.9875559,False,https://www.idealista.com/inmueble/101108701/,5494,,True,good,False,True,2149.0,True,True,False,False,False,False,flat,"Arteagabeitia - Retuerto - Kareaga, Barakaldo",Flat in Calle Leon,,,,,,,
100944373,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/96/0d/56/1104741390.jpg,136704,37,4,212000.0,flat,sale,90.0,True,3,1,Calle Iturribide,Vizcaya,Bilbao,Ibaiondo,es,Solokoetxe,43.2544681,-2.9179051,False,https://www.idealista.com/inmueble/100944373/,1677,"From private to private. No commission to the buyer. Call us and visit this house. 90 m² apartment in Bilbao, province of Bizkaia. Because of the space it offers, this apartment is ideal for a family with children. It is located on the 4th floor with an elevator and is distributed in a spacious and bright living room, a fitted kitchen, totally independent from the rest of the rooms and equipped with electrical appliances, three bedrooms and a complete bathroom. In addition, the apartment has a balcony, which will increase the light in the room, a terrace, so you can enjoy the good weather, and built-in wardrobes, to increase the storage capacity of your home. The property is all exterior, due to its east orientation, in this house you will enjoy the sun in the morning. The house is sold unfurnished and although it is in good general condition, it does need some updating. As for the qualities, this apartment has electric heating, a main security door, PVC exterior carpentry and wooden interior, wooden floors, which give the home a lot of warmth, and ceramic floors, very resistant and easy to clean. This house is located in a well-connected area, very close to the metro, bus and train station. For greater comfort, the house is very close to a medical center, a school and all the necessary services. h1o3u6s7e0l4l.",False,good,False,True,2356.0,True,False,False,False,False,False,flat,"Solokoetxe, Bilbao",Flat in Calle Iturribide,,,,,,,
99089643,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/17/a7/0f/1033137365.jpg,11277,26,2,175000.0,flat,sale,69.0,False,2,1,Lapurdi Hiribidea,Vizcaya,Bilbao,Rekalde,es,Irala,43.2557201,-2.9345176,False,https://www.idealista.com/inmueble/99089643/,811,"REAL ESTATE SALAZAR SELLS an EXCLUSIVE home in the IRALA neighborhood, on Avenida Lapurdi, next to Plaza Zabalburu with many buses and a 10-minute walk from the Abando Station and Plaza Indautxu with the metro, school and all services necessary nearby and surrounded by a wide commercial and hospitality offer in the surroundings. The house needs reform and modernization, but it enjoys a square floor plan with ease for optimal use of space. It currently has a pleasant living room with access to a terrace overlooking an interior patio, a fully equipped kitchen, a bathroom with a bathtub and two bedrooms. It has central hot water and heating but with an individual meter and is located in a concrete building, with the ITE passed in 2018 and with an elevator and ramp in the portal for accessibility for people with reduced mobility. It is an interior house with a spacious and bright patio. It is an interesting purchase option in Bilbao, either for an investor who wants to continue making it profitable in the rental market or for someone looking for their first home at an affordable price. Do not hesitate and call us for a visit!",False,good,False,True,2536.0,False,False,False,False,False,False,flat,"Irala, Bilbao",Flat in Lapurdi Hiribidea,,,,,,Featured,
101181982,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/a2/39/1113517233.jpg,262,18,2,450000.0,flat,sale,132.0,False,3,2,Sta. María de Getxo,Vizcaya,Getxo,Sta. María de Getxo,es,,43.3619574,-3.0212434,False,https://www.idealista.com/inmueble/101181982/,13028,"Getxo, Santa Maria, next to the Church. Mitxelena Real Estate sells exclusively. Large renovated house in urbanization with swimming pool and squash courts with unobstructed views. It also has a large communal solarium with artificial grass with a shower where you can enjoy the sun or the beautiful views. The nearest metro is at most a 10-minute walk away. Reformed, with spacious rooms. Entrance hall, which separates the large living-dining room with several rooms, a large kitchen-dining room with its laundry area, three very bright bedrooms with white built-in wardrobes, 2 full bathrooms (one with an outdoor shower and the other with a bathtub). The master bedroom has an ensuite bathroom and a dressing area with natural light. All the walls are smooth. The matt elondo floor with a wide platform. Heating and client water to individual natural gas. Large garage plot for car and motorcycle, large private storage room in the garage and community area for the building. Direct elevator to the garage. Despite having common areas with swimming pools, squash courts, changing rooms and others, the community expenses are not high between 120-130 euros/month.",False,good,False,True,3409.0,False,False,False,False,False,False,flat,"Sta. María de Getxo, Getxo",Flat,,,,,,,
99318225,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/f1/0c/1040238617.jpg,11335,21,4,210000.0,flat,sale,63.0,False,3,1,CAMILO VILLABASO,Vizcaya,Bilbao,Rekalde,es,Rekalde Centro,43.2551813,-2.949232,False,https://www.idealista.com/inmueble/99318225/,1445,"REAL ESTATE SALAZAR SELLS housing in REKALDE, very conveniently located on CAMILO VILLABASO street, 5 minutes walk from Sabino Arana, Avenida del Ferrocarril or Autonomía and 12 minutes from the new Intermodal. The house has recently been renovated, such as a newly installed kitchen with brand new appliances, windows in good condition, parquet flooring and individual natural gas heating and hot water. The house is currently distributed in a kitchen space equipped with a living area, 3 bedrooms and a bathroom with a bathtub. It is an interior house with patios, but with good orientation and height, so it has a lot of light. The building is made of concrete and has an elevator at level 0. Interesting purchase option to live or invest and rent, do not hesitate and call us to see it!",False,good,False,True,3333.0,False,False,False,False,False,False,flat,"Rekalde Centro, Bilbao",Flat in Camilo Villabaso,,,,,,,
101031811,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/52/9c/fe/1107646225.jpg,B4525IL,41,4,265000.0,flat,sale,100.0,True,3,2,Euskadi Etorbidea,Vizcaya,Barakaldo,Arteagabeitia - Retuerto - Kareaga,es,,43.2903599,-2.9925812,False,https://www.idealista.com/inmueble/101031811/,5566,"REAL ESTATE BROKER EXCLUSIVELY sells the home you were waiting for, located on AVENIDA EUSKADI, a step away from the Palace of Justice and also very close to the BEC, surrounded by green areas, shops and all kinds of services. It is distributed in 3 bedrooms, all of a good size (two of them with wall-to-wall BUILT-IN WARDROBES), a large LIVING/DINING ROOM, ideal for family gatherings, a square kitchen with access to a practical CLOTHING ROOM and 2 complete bathrooms (with bathtub and shower ). It is COMPLETELY OUTSIDE, with unobstructed views from all its rooms and different orientations, with guaranteed light and sun for much of the day. It has NATURAL GAS HEATING with an individual meter, Climalit tilt-and-turn PVC windows, smooth walls and eucalyptus wood floors. The building has an ELEVATOR for 4 people, with a portal with a double door and a ramp to save the 4 stairs and facilitate access with baby carriages or wheelchairs. The price includes a large tiled CABIN of about 9 meters, ideal for storing bicycles and all those things that we do not use on a daily basis. If you are looking for a spacious and very well located home, one step away from the Metro, call us and we will arrange a visit. Management costs of €2,900 (+VAT) paid by the buyer, not included in the price. Collegiate API 584. Work with true professionals.",True,good,False,True,2650.0,True,True,False,False,False,False,flat,"Arteagabeitia - Retuerto - Kareaga, Barakaldo",Flat in Euskadi Etorbidea,,,,,,,
96493149,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8e/40/3d/948828049.jpg,10494,48,5,635000.0,flat,sale,127.0,True,2,3,sabino arana,Vizcaya,Bilbao,Indautxu,es,Sabino Arana-Jesuitas,43.2594686,-2.9445482,False,https://www.idealista.com/inmueble/96493149/,868,"INMOBILIARIA SALAZAR SELLS a fantastic home in the TORRES ETXEZURI, completely renovated with a classic and elegant touch, which has a fantastic distribution and a magnificent location. It has 126m built, which are currently distributed in an entrance hall, which leads to the central area of the house, which has a large 40m living-dining room and has access to a closed terrace of pleasant dimensions. It has a fully equipped and renovated kitchen with a drying area and an office area to enjoy family meals. In the service area located next to the kitchen, we find a room currently used as an ironing and storage area for linen and a bathroom with a shower. In the private area of the house there are two large bedrooms, the main one with a dressing area, a comfortable seating area and a complete en-suite bathroom, which also has a hydromassage bathtub. The second bedroom has a large built-in and located next to it is the third bathroom in the house, which also has a shower.   The reform has been carried out with the best materials and with the best equipment in kitchen and bathroom furniture, double-glazed PVC windows throughout the house, large built-in wardrobes with a large capacity and beautiful Elondo wood floors. It has central heating in the building, concierge service, two elevators to level 0 and a renovated building with a recently ventilated façade. Totally exterior on the corner and with part of the house facing west, sunny and with very pleasant views of all of Bilbao. IT HAS A DIRECT DOUBLE GARAGE PLOT FOR €40,000.   It also has a privileged location less than 5 minutes from the new INTERMODAL, very close to Plaza Indautxu and with all the means of communication, shops, supermarkets and services just a step away from the house. Do not hesitate to call us and request a visit to see it!",False,good,False,True,5000.0,False,False,False,False,False,False,flat,"Sabino Arana-Jesuitas, Bilbao",Flat in sabino arana,,True,False,,40000.0,,
101039053,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/de/99/1107883379.jpg,B7086GP,37,1,365000.0,flat,sale,95.0,True,3,2,Calle Autonomia,Vizcaya,Barakaldo,Bagatza - S. Vicente,es,,43.2964316,-2.991903,False,https://www.idealista.com/inmueble/101039053/,5919,"EXCLUSIVE! Real Estate Broker sells EXCLUSIVE HOUSING, located in the CITY CENTER, one of the most demanded areas of Barakaldo, just two steps from the Palace of Justice and the central METRO stop.In addition to having the many advantages of living in this location, it is a SEMI-NEW building, less than 20 years old and with the POSSIBILITY OF HAVING A DIRECT GARAGE AND STORAGE ROOM in the same building. Building divided into two stairs and with TWO large ELEVATORS AT STREET LEVEL.It has a large ""ROOM"" in the portal, for community use where you can store bicycles, child seats, scooters...for greater comfort when going home. Construction of very good quality, building with a facing facade, portal with VIDEO DOOR ENTRY finished in marble and carpentry both in the portal and in the houses in oak.The apartment has Climalit windows, double glazing for better acoustic and thermal insulation.INDIVIDUAL NATURAL GAS HEAT INSTALLED. When we get off the elevator, we find a door that takes us to a first ""hall"", for community use of this house, ideal for leaving umbrellas, shoes...the use you want to give it.In it is the entrance door to the apartment, as we enter we have a nice hall, with space to furnish.To your left, the dining room, with a large floor-to-ceiling window, from which we can enjoy FANTASTIC NATURAL LIGHT throughout the day and where there is one of the exits to one of its jewels, THE TERRACE.The terrace of 50 meters approx., perfect to enjoy the sunniest days, meetings with family or friends, good reading...A privileged space that very few can enjoy in the center of Barakaldo.To make it more intimate, a beautiful PVC lattice was placed on the wall and a cozy COVERED AREA by a wooden porch with a chillout area.On the façade you can see TWO roll-up AWNINGS for the hottest days, which can give even less visibility to the room, creating various environments.There is WATER INLET and light on the facade. Going back to the hall, to your right is the kitchen, fully equipped, with space for day-to-day activities and access to the CLOTHING ROOM, perfect for having a washing machine and boiler. Apart from the leisure area, there is the main room, with access to the terrace and INCORPORATED COMPLETE BATHROOM, with bathtub.At the end of the corridor, there are the other two rooms, of a very good size, with the SECOND BATHROOM, with a shower tray. Nice distribution, with spacious and cheerful rooms.In addition, the apartment is FURNISHED, ready TO ENTER TO LIVE. The building has two floors of garages and storage rooms, with direct access to the portal, from the elevators. If you are looking for your permanent home, a special home, from which you can enjoy the tranquility of the center, do not hesitate to call us as soon as possible and come see it. According to deeds, the apartment is approximately 95 meters. Management expenses of 1% by the buyer, not included in the price. Work with true professionals.Collegiate API 584.",True,good,False,True,3842.0,True,True,False,False,False,False,flat,"Bagatza - S. Vicente, Barakaldo",Flat in Calle Autonomia,,,,,,,
99704817,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/5f/fa/1051859912.jpg,11409,49,2,630000.0,flat,sale,160.0,True,5,3,VIRGEN DE BEGOÑA,Vizcaya,Bilbao,Begoña - Santutxu,es,Begoña,43.2610932,-2.9139438,False,https://www.idealista.com/inmueble/99704817/,1717,"INMOBILIARIA SALAZAR SELLS an interesting home in BEGOÑA, on VIRGEN DE BEGOÑA street next to the BASÍLICA and the Virgen Blanca Clinic and in one of the best buildings and the best location within the Begoña neighborhood. With the Etxebarria Park one step away, the metro, the Old Town 10 minutes down the Calzadas de Begoña and in a neighborhood with a multitude of buses, small shops and supermarkets around the house. It has 160m built and needs updating and modernization of the dependencies, but it has a comfortable distribution with a practical and easily distributable square plan. It currently has 5 bedrooms, the main one being very spacious, 3 of a good size and the fifth, the service bedroom, smaller in size and located next to the kitchen. It has two entrance doors to the house, one for service with access to the kitchen and a second that leads to the hall and the central area of the property, an ideal area for family gatherings and friends, where we can enjoy a fantastic Living room with access to a closed terrace or gazebo of a very good size and pleasant views. The kitchen area is spacious and has a comfortable work area and a large dining area, as well as access to another closed terrace, very practical as a covered clothesline. This large house has 3 bathrooms, one inside the main room and two of them complete and with a bathtub and a third with a shower. Hot water and heating are central and the building has an elevator and porter service with garbage removal, cleaning and maintenance of common areas and gardens surrounding the building. The new roof has been renovated and the boiler has been changed to natural gas. Also included in the price is a DIRECT GARAGE PLOT FOR A LARGE CAR AND WITH A STORAGE ROOM OF ABOUT 4m. It also has the possibility of buying another GARAGE PLOT WITH ANOTHER DIRECT AND OPTIONAL STORAGE ROOM at the price.   It is an exterior house, with viewpoints and facing north and south with views of the Basilica and the gardens, green areas with open spaces, sunny and in one of the quietest and most special areas of the neighborhood, do not hesitate and call us to make a visit as soon as possible!",False,renew,False,True,3938.0,False,False,False,False,False,False,flat,"Begoña, Bilbao",Flat in Virgen De Begoña,,True,True,,,,
88727451,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/5b/eb/942513639.jpg,1077,15,2,210000.0,flat,sale,100.0,True,3,2,Barrenkale Barrena,Vizcaya,Bilbao,Casco Viejo,es,,43.2585246,-2.926793,False,https://www.idealista.com/inmueble/88727451/,830,"Flat for sale in Bilbao, with 1.076. 400 ft² and 3 rooms and 2 bathrooms.",False,renew,False,False,2100.0,True,False,False,False,False,False,flat,"Casco Viejo, Bilbao",Flat in Barrenkale Barrena,,,,,,,
100199916,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/35/10/3b/1072929348.jpg,11531,26,3,178000.0,flat,sale,59.0,True,1,1,GENERAL CASTILLO,Vizcaya,Bilbao,Ibaiondo,es,San Francisco,43.2584385,-2.9284201,False,https://www.idealista.com/inmueble/100199916/,735,"GRUPO SALAZAR SELLS a beautiful APARTMENT on GENERAL CASTILLO street, a street located in the old part of Bilbao, less than 2 minutes from Sala Bilborock, 5 minutes from Casco Viejo with many buses and its magnificent shopping area and another 5 minutes from the Abando station with metro and commuter trains. It is a very comfortable area to live and great if you are interested in investing in a home for the rental market. The house has 59m built and is distributed in a spacious living-dining room with access to a balcony, an equipped kitchen, an exterior bedroom with access to a viewpoint and a very spacious complete bathroom with a corner bathtub. It has hot water and propane gas heating and is located in a wooden building with a restored façade and no elevator, this being a third floor. It is an exterior house with a balcony and a viewpoint overlooking the street and with pleasant views of buildings with beautiful facades with a lot of charm. Its location and its characteristics are ideal for an investor who is interested in housing to continue renting it with interesting benefits or to buy your first home in an area with a significant real estate boom with the future burying of the Abando Station. Do not hesitate and call us to visit the house!",False,good,False,False,3017.0,False,False,False,False,False,False,flat,"San Francisco, Bilbao",Flat in General Castillo,"[{'name': 'apartamentoType', 'text': 'Apartment'}]",,,,,,
100709090,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/22/73/4a/1096451442.jpg,11649,24,5,445000.0,flat,sale,158.0,True,5,3,autonomia,Vizcaya,Bilbao,Indautxu,es,Zona Indautxu,43.2572171,-2.9394588,False,https://www.idealista.com/inmueble/100709090/,739,"INMOBILIARIA SALAZAR SELLS a large house next to PLAZA SAN FRANCISCO JAVIER. We are selling a house of a fantastic size for those who are looking for a family home in a comfortable and central location.Located on Calle Autonomía, next to Plaza San Francisco Javier and a 3-minute walk from Plaza Indautxu or the Cultural Center of the Alhondiga and surrounded by a large shopping area, with several schools and an ambulatory just a step away. The house needs a major reform, but it has magnificent redistribution possibilities and an ideal south orientation to the street.It currently has 5 bedrooms, several of them with large built-in wardrobes, a large living-dining room, a square kitchen and three bathrooms, two with showers and one with a bathtub.Exterior, facing south and with lots of sun on the outside of the building and with a pleasant 8m terrace on the part of the house that overlooks the interior patio of the building.  The building has central heating and hot water but with an individual meter, elevator, concierge service and a concierge house owned by all the residents of the building and which is currently rented, generating income for the community.The building also has the ITE passed until 2028. It can also be a home for investors, since in the student rental market there is a great demand for homes with these same characteristics, with good benefits without the need for a major reform.  If it may be what you were looking for and you had not found, call us and we will show you immediately!",False,renew,False,True,2816.0,False,False,False,False,False,False,flat,"Zona Indautxu, Bilbao",Flat in autonomia,,,,,,,
100446196,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/7f/e1/1086660076.jpg,11591,23,3,750000.0,flat,sale,112.0,True,3,2,COSME ECHEVARRIETA,Vizcaya,Bilbao,Abando - Albia,es,Abandoibarra-Guggenheim,43.2661342,-2.9295611,False,https://www.idealista.com/inmueble/100446196/,559,"INMOBILIARIA SALAZAR SELLS a spacious house in the ENSANCHE, on COSME ECHEVARRIETA street, next to the Isozaki and Mazarredo Towers and a 3-minute walk from the Plaza del Ensanche or the Guggenheim Museum, a fantastic area to live, central and comfortable with a multitude of communications, metro, tram and buses just a step away and in a neighborhood with a lot of commercial and hotel atmosphere, schools, services, supermarkets and everything you may need just a step away from the house. It is a house with a special aesthetic and charm, with a comfortable distribution and making a chamfer in the building, enjoying 3 orientations, north, south and east, so it enjoys a lot of sun and pleasant views towards Mazarredo. It is distributed in an entrance hall with a practical built-in, a large dining room where you can enjoy moments with family or friends, a good-sized equipped kitchen that has a pleasant breakfast area. It has 3 bedrooms with fitted wardrobes and two bathrooms, one with an XXL shower and the other with a beautiful bathtub with a hydromassage shower, which is also included in the main room.   It is located in a concrete building, built in 1986, with central heating and hot water but with an individual meter and for greater comfort, it has two elevators. Likewise, it has a pleasant solarium in the attic of the building for the use and enjoyment of 3 neighbors.   It also has a LARGE GARAGE PLOT AND A 6m STORAGE ROOM INCLUDED IN THE PRICE.   If you are looking for an exterior home, well located, with extras such as direct garage and storage room and also in an area as central as this one, do not hesitate and call us to book your visit!",False,good,False,True,6696.0,False,False,False,False,False,False,flat,"Abandoibarra-Guggenheim, Bilbao",Flat in Cosme Echevarrieta,,True,True,,,,
99304882,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/59/1e/92/1039892863.jpg,11329,40,5,750000.0,duplex,sale,300.0,True,5,4,Plaza S.S. JUAN XXIII,Vizcaya,Bilbao,Uribarri,es,Zurbaran,43.2595804,-2.9139269,False,https://www.idealista.com/inmueble/99304882/,1747,"REAL ESTATE SALAZAR SELLS MAGNIFICENT DUPLEX in BEGOÑA, in a beautiful historic building located next to the Basilica of Begoña and the Virgen Blanca Clinic, in a family-friendly and quiet area but with everything you need a step away from home, supermarkets, schools, metro, buses and the Etxebarria park 5 minutes walk from the portal. The house has 300m built and a very well used distribution, so it enjoys fantastic openings and also has beautiful views of the Basilica of Begoña completely clear. It has an area of 300m2, distributed over two floors, with the possibility of segregating, creating two independent houses. The ground floor of 174m2, which belongs to the fifth height of the building, has a double entrance door, hall, large living room with the possibility of installing a fireplace, large fully equipped island kitchen with access to a terrace with beautiful unobstructed views and large entrance of natural light, toilet, 40m2 suite room with built-in wardrobe, living area with gabanero and bathroom with hydromassage bathtub. On the first floor of 127m2, the sixth height of the building, it has 4 bedrooms, two of them with an en-suite bathroom and another with a dressing room. It has central heating with wrought iron radiators and central hot water with individual meter. It is located in a historic building with a beautiful façade that was completely refurbished in 1990 and has a lift at level 0 and the last ITE. Do not miss the opportunity and come visit this magnificent home for sale! located in a stately building with a marble staircase. It has an elevator at ground level with access for people with reduced mobility. It also has a 7m2 storage room included in the price, with high ceilings on the first floor of the building. Optional garage plot with direct access, not included in the price. Do not hesitate and come see this beautiful home!",False,good,False,True,2500.0,False,False,False,False,False,False,flat,"Zurbaran, Bilbao",Duplex in Plaza S.S. Juan Xxiii,,,,duplex,,,
