propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,labels,superTopHighlight,topNewDevelopment,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,neighborhood,hasLift,parkingSpace.parkingSpacePrice,newDevelopmentFinished
100208717,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/74/b1/1073320598.jpg,31122,47,8900000.0,flat,sale,713.0,True,5,6,Serrano,Madrid,Madrid,Barrio de Salamanca,es,40.4201613,-3.6872585,False,https://www.idealista.com/inmueble/100208717/,1449,"Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, ofrece esta vivienda de obra nueva, ubicada en la quinta planta de un edificio de fachada clásica que data de 1900, recientemente reformado integralmente; se encuentra esta espectacular vivienda de 713m², en la calle más representativa de Salamanca-Recoletos, pegado al Parque del Retiro.  Además, al piso le corresponden dos plazas de garaje y un trastero en la misma finca. La distribución del piso se abre en un hall de entrada con aseo de cortesía que da paso, a un enorme y muy luminoso salón diáfano en varios ambientes, comedor abierto con posibilidad de independizarlo. La zona de estar se comunica con un despacho-biblioteca con vestidor y baño, que podría convertirse en un dormitorio de familia o de invitados. A continuación se ubica la zona de servicio, que consta de una cocina en isla completamente equipada con electrodomésticos de alta gama, un cuarto lavadero, un cuarto para el almacenamiento de ropa blanca y un dormitorio con aseo para el personal de servicio con su propia entrada independiente. En la zona de descanso, se encuentra el dormitorio principal de gran tamaño, con gran vestidor y con su propio cuarto de baño en suite y además de otras dos suites secundarias. Todas ellas con salida a un amplio patio de manzana. Cabe destacar las espectaculares zonas comunes que incluyen un gimnasio y una piscina. El piso dispone de calefacción por placas solares y agua individual, aire acondicionado frío/calor, domótica, suelos de madera, techos altos, servicio de portería, seguridad 24 horas y dos ascensores. Además, el precio incluye dos plazas de garaje y un trastero en el edificio. El barrio de Salamanca es una de las zonas residenciales y comerciales más apreciadas de Madrid, y con mayor nivel de vida de toda Europa. El barrio toma su nombre de José de Salamanca y Mayol, el Marqués de Salamanca, que promovió y dirigió su construcción a mediados del siglo XIX, llevada a cabo durante el reinado de Isabel II. Se forjó para las clases aristocráticas y burguesas, con grandes avenidas en distribución regular en forma de damero con calles perpendiculares, en torno a las que se articulan tiendas y comercios de lujo, y grandiosos palacetes, en uno de los cuales vivió el escritor sevillano Gustavo Adolfo Bécquer. En la actualidad, hablamos de una zona dinámica y segura, de grandes aceras, con una interesante vida, gracias a que es el epicentro de las tiendas lujo de la capital, conocida también por la “Milla de Oro”, donde tienen su sede las firmas más prestigiosas del mundo. También concentra un elevado número de Embajadas en edificios decimonónicos con gran valor arquitectónico. Y encontramos los establecimientos de hostelería más cosmopolitas de la capital, como el famoso “Platea Madrid” que es el centro de ocio gastronómico más grande de Europa. La cercanía al Parque del Retiro, le proporciona la etiqueta, de ser unos de los mejores barrios para vivir de Madrid. Álvora Capital Properties con más de 20 años de experiencia cuenta con un grupo de profesionales altamente cualificados con una amplia vocación de servicio, dedicados a asesorar a nuestros clientes en la gestión de inmuebles situados en las mejores zonas de Madrid. Visite nuestra web corporativa contamos con un gran porcentaje de inmuebles no publicados en los portales inmobiliarios.",True,good,False,12482.0,True,True,False,False,"[{'name': 'luxuryType', 'text': 'Lujo'}]",False,False,True,True,flat,,"Recoletos, Madrid",Piso en Serrano,5,Recoletos,True,,
97839600,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/98/2a/994546102.jpg,,34,5500000.0,chalet,sale,1350.0,False,5,8,Calle Joselito,Madrid,Madrid,Hortaleza,es,40.4559667,-3.6448999,False,https://www.idealista.com/inmueble/97839600/,6620,"Precioso chalet independiente de 1.350 m2 construidos, 998 m2 útiles, de reciente construcción en fantástica parcela de 1.409 m2. Situado en la mejor zona del Parque Conde de Orgaz.  Destaca por su distribución, ya que se alza en dos plantas principales y un semisótano. Estupenda parcela sin desnivel y con un gran jardín con piscina individual. En la planta principal encontramos toda la zona social con un gran salón comedor, amplio cuarto de estar con una espectacular chimenea y despacho, todo ello con vistas al jardín individual. Gran cocina con zona de office. En la planta superior se encuentran los dormitorios 4 en total, todos ellos en suite con vestidores. El dormitorio principal tiene 2 baños y dos vestidores independientes, así como acceso a una terraza exterior. Para finalizar se encuentra la planta semisótano con un gran garaje para 4/5 coches, zona de servicio y cuartos de instalaciones. DISTRIBUCION: PLANTA PRINCIPAL (244,20 m2): Gran hall de entrada, aseo de invitados, estupendo salón comedor con acceso directo a porche exterior y jardín, cuarto de estar con gran chimenea, despacho, cocina con office, zona de lavadero, despensa, jardín individual con piscina individual. PLANTA PRIMERA (190,90 m2): 4 dormitorios en suite con baño, el dormitorio principal posee 2 vestidores y 2 baños con acceso a la terraza exterior, armario con ropa blanca. PLANTA SEGUNDA (190.90 m2): Buhardilla diáfana.  PLANTA SEMISOTANO (200 m2 + 172,5 m2): Garaje 4/5 coches, dormitorio de servicio + baño servicio, despensa, trastero, cuarto de instalaciones, zona diáfana (172,5 m2). CALIDADES: Suelos de piedra de campaspero, A/A, paredes lisas, puertas de suelo a techo, calefacción individual gas natural suelo radiante, cocina y baños de primeras calidades. La colonia Parque Conde de Orgaz está situada al noreste de Madrid. Pertenece al distrito de Hortaleza. Promovida por la familia Cavero a mediados del siglo XX, ofrecían a las élites sociales un estilo de vida, que actualmente se mantiene, con múltiples espacios ajardinados y zonas comunales. Es una exclusiva zona residencial de chalets y pequeñas urbanizaciones cerradas que tienen extensas zonas verdes. Cuentan entre sus instalaciones con áreas infantiles, pistas de tenis-pádel y piscinas. Los chalets con parcelas entre los 500 m2 y los 3.000 m pueden ser individuales o adosados y pareados.  Sede de múltiples embajadas, tienen su residencia altos directivos de las principales empresas españolas así como importantes personalidades políticas como del mundo deportivo. La cercanía al metro de Esperanza y Arturo Soria y a diversas líneas de autobús garantizan un rápido acceso al centro. La incorporación a las autovías M30, M40 y NII es inmediata. La proximidad al Aeropuerto Adolfo Suarez y a la Estación de Chamartín es un valor añadido.  La ausencia de bares y comercios dentro de la colonia garantizan la tranquilidad. "" GRAN OPORTUNIDAD!",True,good,False,4074.0,True,True,False,False,"[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Lujo'}]",False,False,True,True,chalet,independantHouse,"Conde Orgaz-Piovera, Madrid",Casa independiente en Calle Joselito,,Conde Orgaz-Piovera,,,
99974836,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/1e/55/1063606428.jpg,3984,68,5000000.0,flat,sale,400.0,True,5,5,Calle de Velázquez,Madrid,Madrid,Barrio de Salamanca,es,40.4290468,-3.6852231,False,https://www.idealista.com/inmueble/99974836/,2081,"Álvora Capital Properties, consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, vende fabulosa vivienda recién reformada a estrenar, en una cuarta planta exterior, enclavado en un edificio singular del arquitecto Gutiérrez Soto, ubicado en una de las avenidas más carismáticas del Barrio de Salamanca, en el epicentro de la ""Milla de Oro"", en la intersección de la calle Velázquez con la calle José Ortega y Gasset. Destacamos su gran exterioridad por contar con una distribución en esquina, con tres orientaciones, proporcionando gran luminosidad en todas las estancias.  La vivienda cuenta con unos 400m² aproximadamente con una magnífica distribución: nos recibe a la vivienda un gran hall de acceso, con un aseo de cortesía, y un gran despacho (que podría ser un dormitorio de familia). De frente encontramos el maravilloso salón-comedor de gran tamaño orientado a la calle. Unido a una sala de estar o un dormitorio de familia con baño en suite. A continuación, se ubica la excelente cocina, en isla, totalmente equipada con todos los electrodomésticos Gaggenau, área de lavandería, dormitorio, baño y acceso de servicio.  Finalmente y totalmente independizado del resto de la vivienda, se ubica la impresionante suite principal con espacioso baño y vestidor. Otro dormitorio con baño y posibilidad de hacer otro dormitorio. Dispone además de una plaza de garaje en el mismo edificio, en el garaje dispone además de un recinto para chofer, guardaespaldas o personal de seguridad. Trastero, servicios centrales y servicios de portería los siete días de la semana con vivienda en la propia finca. La finca cuenta una zona de juegos de la comunidad, en la parte lateral y trasera del edificio. La vivienda se ha rehabilitado con los mejores materiales del mercado.",True,good,False,12500.0,True,True,False,False,"[{'name': 'luxuryType', 'text': 'Lujo'}]",False,False,True,True,flat,,"Recoletos, Madrid",Piso en Calle de Velázquez,4,Recoletos,True,,
97325795,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/b0/44/975990573.jpg,W-02OL71,5,8950000.0,flat,sale,712.0,True,5,5,barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,40.4209031,-3.6894859,False,https://www.idealista.com/inmueble/97325795/,1294,"Espectacular piso de lujo en Recoletos Engel & Völkers, inmobiliaria de lujo, presenta esta magnífica propiedad de obra nueva realizada por el arquitecto Rafael Robledo en edificio de fachada clásica señorial en la mejor zona de Recoletos. El piso, de 608 m², tiene un gran hall de entrada, con una zona social compuesta por tres salones corridos y ocho ventanales a la calle Serrano. La cocina, independiente, está totalmente equipada. La propiedad tiene cuatro dormitorios con baño en suite y una habitación de servicio. El dormitorio principal es muy amplio con toda una fachada corrida de ventanales dando a un amplio patio con muy buena luz. Cuenta con un vestidor inmenso y baño en suite. También tiene aseo de invitados. En cuanto al edificio, del año 2020, cabe destacar que tiene portero físico y está en perfectas condiciones de conservación. La finca cuenta con zona de piscina y gimnasio, y en el precio están incluidas dos plazas de garaje robotizado. Con todo, ofrecemos una pieza única en una localización inmejorable a un paso de la Puerta de Alcalá. Ubicada en el barrio de Salamanca, una de las zonas más privilegiadas de Madrid, a un paso de los restaurantes únicos de la calle Jorge Juan. Esta ubicación tan céntrica, facilita la conexión con el resto de la ciudad y el poder disfrutar de los museos y diversas zonas de moda. Además, está a solo 20 minutos del aeropuerto. Es una zona residencial, con varias terrazas y ofertas de restauración, supermercados y tiendas, e inmejorable comunicación tanto con la exclusiva milla de oro de la calle Serrano y la zona de embajadas, con inmediato acceso al parque del Retiro y la zona de museos con el Prado y el jardín Botánico como idílicos enclaves, así como con la estación de Atocha y vías de circunvalación.",True,good,False,12570.0,True,True,False,True,"[{'name': 'luxuryType', 'text': 'Lujo'}]",False,False,True,True,flat,,"Recoletos, Madrid",Piso,5,Recoletos,True,,
40131555,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/99/24/ae/602158671.jpg,MIV01605 - Arroyofresno,42,1330000.0,chalet,sale,360.0,False,5,4,barrio Arroyo del Fresno,Madrid,Madrid,Fuencarral,es,40.4912221,-3.7280895,False,https://www.idealista.com/inmueble/40131555/,8529,"Desde Inmobiliaria De Salas, tenemos el placer de presentar este magnífico chalet adosado de lujo en la zona residencial de Arroyofresno, entre todo un entorno residencial como Montecarmelo, Mirasierra y Puerta de Hierro. Una zona tranquila y bien comunicada, que cuenta con todos los servicios a su disposición. Comercios, colegios, centro de salud, centros de ocio, espacios abiertos, anillo ciclista, etc. Se encuentra próximo al campo de golf de RFEG.  Este fabuloso chalet adosado en Arroyo del Fresno cuenta con 360 m² de vivienda en parcela de 242m² con piscina. En sus 4 plantas dispone de 5 habitaciones y 3 baños y 1 aseo.  Nos recibe un Hall- distribuidor, con aseo de cortesía, del que parte una preciosa escalera en cuyo hueco se podría colocar un ascensor y está preparada la preinstalación. A la izquierda encontramos la cocina completamente equipada y con mesa para comer. De frente se accede al salón-comedor en tres ambientes. Uno de ellos con una peculiar chimenea francesa que puede funcionar abierta o cerrada con cristal. Del salón se accede a un más que agradable porche abierto, pero también acristalado con cortina de cristal invisible de calidad (Lumon). Una escalera nos permite bajar al jardín de césped artificial y a la impresionante piscina con escalera romana. Al final de la piscina una zona con pérgola para tomar el sol o disfrutar de barbacoas.  En primera planta encontramos 3 dormitorios. Dos habitaciones muy generosas con tres cuerpos de armario cada una y con su ventana hacia la calle. Estas dos estancias comparten un baño con ducha reformado. Un armario de ropa de cama da servicio a esta planta. El dormitorio principal tiene zona de vestidor y el baño en suite con dos senos y ducha integrado sin puerta como si de un hotel se tratara.  La planta segunda es una buhardilla diáfana con velux y un lucernario que da luz a toda la escalera. De esta estancia, ahora salón se podría obtener una super suite o incluso dos dormitorios. También tiene un espacio con toma de agua y bajantes que se podría utilizar para hacer un baño completo. Completa la planta una terraza con vistas a la sierra madrileña.  En el sótano encontramos una coqueta habitación para servicio con su baño con ducha y una ventana de gran tamaño. También se accede al garaje con capacidad para dos o tres coches, que a su vez tiene puerta directa para salir a la piscina.  La vivienda está muy bien ubicada con comercios, supermercados, farmacia, restaurantes y a tan solo cinco minutos andando del metro Arroyo del Monte y con rápidas salidas a la M 30 y a la M 40.  Destaca por ser un chalet muy luminoso, completamente exterior. Tiene la posibilidad de instalar ascensor con servicio a todas las plantas. Link YouTube.",True,good,False,3694.0,True,True,False,False,,False,False,True,True,chalet,terracedHouse,"Arroyo del Fresno, Madrid",Chalet adosado,,Arroyo del Fresno,,,
99205082,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c7/14/ac/1037904599.jpg,NM178725,33,1380000.0,chalet,sale,397.0,False,6,7,Las Lomas,Madrid,Boadilla del Monte,Las Lomas,es,40.4373176,-3.9092473,False,https://www.idealista.com/inmueble/99205082/,17539,"Gilmar Boadilla vende en exclusiva chalet independiente construido sobre bonita parcela de 2.933 metros en la urbanización “Las Lomas” perteneciente al término municipal de Boadilla del Monte. La planta de entrada nos recibe con un acogedor distribuidor que nos da paso a un salón principal a dos ambientes, con chimenea abierto al porche y jardín, amplia cocina office, lavandería, zona de servicio (habitación y baño completo) y aseo de cortesía. Habitación de matrimonio en suite y una habitación con baño incorporado completan esta planta. En la planta superior encontramos tres habitaciones en suite. En el exterior, sus porches son perfectos para el descanso con sensacionales vistas al jardín y piscina. La vivienda es muy acogedora. La casa se encuentra para actualizar y adaptarla a la necesidades de cada familia.",True,good,False,3476.0,True,True,False,False,"[{'name': 'villaType', 'text': 'Villa'}]",False,False,True,True,chalet,independantHouse,"Las Lomas, Boadilla del Monte",Casa independiente,,,,,
99603474,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f7/4a/09/1048943161.jpg,NM179868,33,729000.0,chalet,sale,282.0,False,3,3,Sector S,Madrid,Boadilla del Monte,Sector S,es,40.4009663,-3.883574,False,https://www.idealista.com/inmueble/99603474/,15322,"Gilmar Boadilla vende precioso chalet adosado situado en un lugar privilegiado en el Sector S, perteneciente al término municipal de Boadilla del monte. El ambiente acogedor se percibe nada más entrar. La planta de entrada nos recibe con un acogedor distribuidor que nos da paso a un salón principal abierto al porche. Destaca en esta misma planta la magnífica cocina office y aseo de cortesía. La planta superior dispone de dos habitaciones con baño completo y habitación principal en suite. En la buhardilla nos encontramos un espacio de descanso con dos velux que inundan la estancia de luz. En la planta inferior, lavandería, además de garaje con capacidad para dos coches. En el exterior, su jardín es perfecto para el descanso y cuenta con piscina privada y agradable porche La vivienda está acabada con elementos de las más altas calidades con exquisito gusto y el máximo confort, sello e la constructora ""La Cambrija"".",True,good,False,2585.0,True,True,False,False,,False,False,True,True,chalet,terracedHouse,"Sector S, Boadilla del Monte",Chalet adosado,,,,,
97950011,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/b2/7d/996321311.jpg,NM174980,35,779000.0,chalet,sale,358.0,False,5,4,Valdecabañas,Madrid,Boadilla del Monte,Valdecabañas,es,40.434095,-3.8828856,False,https://www.idealista.com/inmueble/97950011/,15281,"Gilmar Boadilla vende en exclusiva chalet adosado situado en un lugar privilegiado en la urbanización “Los Fresnos” perteneciente al término municipal de Boadilla del monte. El ambiente acogedor se percibe nada más entrar. La planta de entrada nos recibe con un acogedor distribuidor que nos da paso a un salón principal a dos ambientes con chimenea abierto al porche. Destaca en esta misma planta la magnífica cocina office conectada al porche y jardín. Una habitación y baño completan esta planta. La planta superior dispone de dos habitaciones en suite, la habitación principal con salida a terraza y otras dos habitaciones que comparten baño completo. En la buhardilla nos encontramos un espacio de trabajo con salida a terraza solárium. En la planta inferior, sala de estar, lavandería, además de garaje con capacidad para dos coches. En el exterior, su jardín es perfecto para el descanso con salida a las zonas comunes de la urbanización, que cuenta con piscina, pista de paddle y zona infantil. En Gilmar no cobramos comisión al comprador.",True,good,False,2176.0,True,True,False,False,,False,False,True,True,chalet,terracedHouse,"Valdecabañas, Boadilla del Monte",Chalet adosado,,,,,
99159990,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/86/3c/1035623260.jpg,NM170546,33,1550000.0,chalet,sale,397.0,False,4,5,Valdepastores - Las Encinas,Madrid,Boadilla del Monte,Valdepastores - Las Encinas,es,40.4237704,-3.8753631,False,https://www.idealista.com/inmueble/99159990/,14544,"Gilmar Boadilla vende exclusivo chalet independiente contemporáneo situado en la prestigiosa urbanización “Pino Centinela”, perteneciente al término municipal de Boadilla del Monte. La planta de entrada nos recibe un amplio hall que nos da paso a un salón principal abierto al porche amplio y soleado, con vistas al jardín. En esta misma planta se encuentra una moderna cocina-office, digna del mejor chef, donde todos los espacios responden a un estratégico diseño abierta al salón, dos habitaciones y baño completo. Destaca en la planta inferior la imponente suite principal con chimenea, vestidor y baño completo. Habitación en suite, lavandería, aseo y salón abierto al jardín completan esta planta. En el exterior, su porche es perfecto para el descanso con sensacionales vistas a la piscina y al jardín que pone una nota de color y frescura a este hogar. La vivienda está acabada con elementos de las más altas calidades el máximo confort, de modo que cada detalle de este soberbio hogar lo hacen único. La urbanización cerrada cuenta con seguridad 24 horas.",True,good,False,3904.0,True,True,False,False,,False,False,,,chalet,independantHouse,"Valdepastores - Las Encinas, Boadilla del Monte",Casa independiente,,,,,
97407699,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/52/0c/978536413.jpg,002286,51,1590000.0,chalet,sale,577.0,False,6,6,Calle Mistral,Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,40.4104825,-3.8024518,False,https://www.idealista.com/inmueble/97407699/,8381,"INMOBARALIA vende magnífico chalet adosado de orientación sur con vistas a un pinar, esta en la mejor zona de la urbanización. Tiene 577 m² distribuidos en 4 plantas + sótano totalmente reformado y con toda la ampliación que permite la planta.  Cuenta con un gran salón-comedor a dos alturas de 80 m² con chimenea. Cocina completamente equipada con muebles y electrodomésticos Gaggenau. Consta de 6 dormitorios. El dormitorio principal cuenta además con grandes vestidores. Asimismo, tanto esta gran suite, como el resto de dormitorios secundarios, tienen terraza.  Aparte de estas estancias, en la planta semi-sótano tenemos dormitorio de servicio con baño incorporado y lavadero independiente, de tal manera que la zona quede independiente del resto de la casa y puedan mantener su intimidad.  En la planta sótano hay un gran patio ingles con mucha luminosidad, un gran salón con barra. pantalla y proyector para cine con sistema de sonido de alta gama. Paredes lisas en toda la vivienda. Aire acondicionado por conducto en estancias nobles, y por split en planta sótano. Suelos de mármol y tarima. Jardín privado con piscina al que podemos acceder desde el salón. Cuenta con garaje para aparcar hasta 6 coches. Vivienda ubicada en urbanización cerrada con preciosas zonas verdes (césped, árboles, riachuelos.. . ) y con zonas comunes, tales como piscina, pistas de tenis, paddle y área de juego infantil. Máxima seguridad. Vigilancia 24 h.",True,good,False,2756.0,True,True,False,False,,False,False,True,True,chalet,terracedHouse,"La Finca, Pozuelo de Alarcón",Chalet adosado en Calle Mistral,,La Finca,,,
99318195,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/67/8a/1042384309.jpg,MD177674,21,870000.0,flat,sale,185.0,True,4,3,barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,40.4547896,-3.676716,False,https://www.idealista.com/inmueble/99318195/,4807,"Gilmar Consulting Inmobiliario Viso-Chamartín (915830300) vende estupendo piso exterior, en finca representativa del barrio de Hispanoamérica que cuenta con bonito jardín. Esta distribuido en amplio recibidor, luminoso salón con salida a agradable terraza, tres dormitorios (más el de servicio), uno de ellos en suite y otro con terraza, tres cuartos de baño completos (uno de ellos de servicio) y cocina independiente con tendedero. En el precio se incluyen plaza de garaje de acceso directo y trastero. Muy cerca de vías tan representativas como Príncipe de Vergara y Serrano. Muy bien comunicado, con amplia oferta de ocio y servicios. La zona dispone de amplia oferta de servicios, tanto de comercios, ocio, zonas deportivas y colegios muy cercanos. Se encuentra muy bien comunicada. Gilmar cuenta con más de 4.000 viviendas en venta, pisos de segunda mano, pisos nuevos, chalets, villas, fincas rústicas… Visita nuestra web y encuentra la mejor inversión inmobiliaria de la mano de los mejores profesionales del sector inmobiliario. Oficina Viso- Chamartín: Nueva España, El Viso, Bernabéu-Hispanoamérica, Pío XII y Castilla). Llámanos y te ayudaremos a encontrar la casa de tus sueños. Las mejores opciones de inversión para rentabilizar tu dinero. Disponemos de más de 30 oficinas en Madrid, Marbella, Estepona, Puerto Banús, Sevilla, Cádiz, Jerez e islas Canarias. Nuestra sede central está ubicada en la calle Goya, 47. Durante más de 38 años hemos demostrado nuestra profesionalidad y atención exquisita.",True,renew,False,4703.0,False,True,False,False,,False,False,True,True,flat,,"Bernabéu-Hispanoamérica, Madrid",Piso,1,Bernabéu-Hispanoamérica,True,,
100315177,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/1d/5f/1081045961.jpg,SM181632,25,470000.0,flat,sale,66.0,True,1,1,barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,40.4572824,-3.6804055,False,https://www.idealista.com/inmueble/100315177/,4919,"Gilmar Consulting Inmobiliario Viso-Chamartín ( ) vende espléndido piso exclusivo en Hispanoamérica, con todo tipo de servicios y comunicaciones, en la mejor zona, Paseo de la Habana. La vivienda se distribuye la la siguiente forma: a la entrada de la misma nos encontramos con la cocina y seguidamente en amplio salón-comedor, a la izquierda del mismo un dormitorio en suite, con amplio baño. Los gastos de comunidad no son elevados y cuenta con una plaza de garaje incluida en el precio en la finca. La zona dispone de amplia oferta de servicios, tanto de comercios, ocio, zonas deportivas y colegios muy cercanos. Se encuentra muy bien comunicada. Gilmar cuenta con más de 4.000 viviendas en venta, pisos de segunda mano, pisos nuevos, chalets, villas, fincas rústicas… Visita nuestra web y encuentra la mejor inversión inmobiliaria de la mano de los mejores profesionales del sector inmobiliario. Oficina Viso- Chamartín: Nueva España, El Viso, Bernabéu-Hispanoamérica, Pío XII y Castilla). Llámanos y te ayudaremos a encontrar la casa de tus sueños. Las mejores opciones de inversión para rentabilizar tu dinero. Disponemos de más de 30 oficinas en Madrid, Marbella, Estepona, Puerto Banús, Sevilla, Cádiz, Jerez e islas Canarias. Nuestra sede central está ubicada en la calle Goya, 47. Durante más de 38 años hemos demostrado nuestra profesionalidad y atención exquisita.",True,good,False,7121.0,False,True,False,False,,False,False,True,True,flat,,"Bernabéu-Hispanoamérica, Madrid",Piso,1,Bernabéu-Hispanoamérica,True,,
98775408,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/4f/6f/1087512694.jpg,OP-15120922,84,500000.0,flat,sale,70.0,True,2,1,barrio Palacio,Madrid,Madrid,Centro,es,40.4195086,-3.7140257,False,https://www.idealista.com/inmueble/98775408/,918,"CONSORCIO REAL ESTATE OPERA VENDE. TELÉFONO/WASAP: +34 646 92 66 76  Vivienda a 20 metros del Palacio Real.  La vivienda se distribuye en una planta de 70 m2 con dos dormitorios proyectados a doble altura.  La vivienda cuenta con cinco ventanas en cubierta mediante velux con persianas y seis ventanas en vertical lo que hace que la vivienda tenga una luz y un soleamiento durante todas las horas del día.   La cocina y el salón, aunque están ubicadas en un único espacio, quedan los dos ambientes muy diferenciados. Nos encontramos también un comedor separado mediante los muros de carga de la vivienda, un baño amplio, iluminado y en tres ambientes diferenciados y dos dormitorios, cada uno de ellos en ambientes muy separados y a ambos lados de la vivienda.    La vivienda cuenta con calefacción por gas mediante caldera y un sistema de bomba de calor y frio.  Se entrega completamente amueblada y equipada para poder entrar a vivir.    La vivienda se encuentra ubicada en el barrio de los Austrias desde donde podemos disfrutar a la salida de la finca a unos pasos del Palacio Real.    La vivienda se encuentra ubicada en el conjunto histórico y mas concretamente en Monumento de Madrid.    Las viviendas de la zona Palacio gozan del encanto de barrio histórico, que tras el paso de los años sigue conservando la esencia de la época de los Austrias. Dicha zona delimitada entre la calle Bailén, la calle Mayor, Teatro de la Ópera y la grandiosa Plaza de Oriente, estupenda zona para pasear al lado del Palacio Real, Jardines de Sabatini y Campo del Moro, hacen de un entorno privilegiado para vivir y disfrutar del tiempo libre aún estando en el centro de Madrid. A un paso encontramos la calle Arenal, que une la puerta del Sol con el Teatro Real, dónde nos podemos encontrar comercios, restaurantes, bancos …, y la fabulosa Gran Vía y Plaza de Callao con cines, los mejores teatros y más comercios. Está ubicado en un barrio tranquilo y a la vez rodeado de todas las comodidades de una gran ciudad.",True,good,False,7143.0,True,True,False,False,,False,False,,,flat,,"Palacio, Madrid",Piso,5,Palacio,True,,
100315220,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/98/35/1081045394.jpg,SM181631,32,650000.0,flat,sale,100.0,True,3,2,barrio Bernabéu-Hispanoamérica,Madrid,Madrid,Chamartín,es,40.4549515,-3.6823441,False,https://www.idealista.com/inmueble/100315220/,4616,"Gilmar Consulting Inmobiliario Viso-Chamartín ( ) vende magnífico piso exclusivo en Hispanoamérica, con todo tipo de servicios y comunicaciones, en la mejor zona, Paseo de la Habana. La vivienda se distribuye la la siguiente forma: a la entrada de la misma nos encontramos con la cocina y seguidamente en amplio salón-comedor, a la izquierda del mismo un dormitorio en suite, con amplio baño y a la derecha dos dormitorios exteriores a los que les da servicio un baño. Los gastos de comunidad no son elevados y cuenta con una plaza de garaje en la finca. La zona dispone de amplia oferta de servicios, tanto de comercios, ocio, zonas deportivas y colegios muy cercanos. Se encuentra muy bien comunicada. Gilmar cuenta con más de 4.000 viviendas en venta, pisos de segunda mano, pisos nuevos, chalets, villas, fincas rústicas… Visita nuestra web y encuentra la mejor inversión inmobiliaria de la mano de los mejores profesionales del sector inmobiliario. Oficina Viso- Chamartín: Nueva España, El Viso, Bernabéu-Hispanoamérica, Pío XII y Castilla). Llámanos y te ayudaremos a encontrar la casa de tus sueños. Las mejores opciones de inversión para rentabilizar tu dinero. Disponemos de más de 30 oficinas en Madrid, Marbella, Estepona, Puerto Banús, Sevilla, Cádiz, Jerez e islas Canarias. Nuestra sede central está ubicada en la calle Goya, 47. Durante más de 38 años hemos demostrado nuestra profesionalidad y atención exquisita.",True,good,False,6500.0,False,True,False,False,,False,False,True,True,flat,,"Bernabéu-Hispanoamérica, Madrid",Piso,1,Bernabéu-Hispanoamérica,True,,
