propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,labels,topNewDevelopment,superTopHighlight,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,parkingSpace.parkingSpacePrice,newDevelopmentFinished
100361205,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/63/95/1080610949.jpg,NCV9020,55,4,350000.0,duplex,sale,230.0,True,5,3,Avenida Burgos,Barcelona,Mollet del Vallès,Estació de França,es,,41.5367294,2.2101,False,https://www.idealista.com/inmueble/100361205/,17138,"AGNOOR – CRISHE consultores presents a renovated duplex penthouse in the heart of the city of Mollet. With Elevator. Community of few neighbors. The house is made up of two floors with a total of 230 m2 built plus 90 m2 of private terraces (one of 80 m2 and another of 10 m2, with fantastic views. This penthouse stands out for its privacy, since family life takes place on the main floor, while the bedrooms and private area take place on the lower floor. On the main floor we have a hall space, a large living room, dining room and kitchen with utility room, all connected to a large south-facing terrace, providing natural light throughout the year and spectacular views of the city. It also has, on the same floor, a complete bathroom with shower and a room with great light. Going down the stairs in the hall, we reach the ground floor where it communicates with 4 large rooms, two of them with a shower included (suite). Radial heating, and radiators, air conditioning throughout the house. Heating with Radiators in the ground floor. It is an attic for families who want to be independent within the city, it has an elevator. Get informed.",False,good,False,True,1522.0,False,False,False,False,,False,False,,,flat,"Estació de França, Mollet del Vallès",Duplex in Avenida Burgos,duplex,,
94306731,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3f/80/36/885335942.jpg,ARM0073,51,13,1090000.0,flat,sale,124.0,True,3,2,Calle eduard maristany,Barcelona,Barcelona,Sant Martí,es,El Besòs,41.4132701,2.2188234,False,https://www.idealista.com/inmueble/94306731/,4917,"Welcome to your dream apartment on Avenida d'Eduard Maristany. (Whatsapp +34597685734) This impressive space comes fully furnished with high-quality pieces that exude luxury and comfort. Upon entering, you'll be greeted by three bright and spacious bedrooms, perfect for relaxing after a long day. Two modern bathrooms with bathtubs ensure that you have everything you need to unwind and recharge. But what really stands out here is the spacious terrace, which offers stunning views of the ocean and the surrounding area. You can enjoy these views from every room in the apartment, making it a unique space of its kind. The apartment is located in a brand new building, with an infinity pool and amazing common areas. Whether you're looking to entertain friends or just kick back in style, this space has it all. And the best part? The neighborhood is quiet and well connected, offering the perfect balance between tranquility and convenience. Thank you for considering this amazing apartment for your next home. Contact us now via WhatsApp at to schedule a visit.",True,good,False,True,8790.0,False,False,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,True,False,flat,"El Besòs, Barcelona",Flat in Calle eduard maristany,,35000.0,
99087032,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/2a/26/1033056142.jpg,R-904,44,5,590000.0,penthouse,sale,105.0,True,3,2,Calle de Cros,Barcelona,Barcelona,Sants-Montjuïc,es,Sants,41.3740287,2.1369481,False,https://www.idealista.com/inmueble/99087032/,3279,"In the Sants district, this 77 m2 apartment with a 55m2 private terrace is perfect for those who dream of the perfect private terrace.  Completely renovated by a developer 2 years ago, the building has been refurbished while keeping the old charm. The developer has been able to highlight all the typical charm of the buildings   of Barcelona: ceramic floors, exposed brick walls and the famous Catalan ceiling. The white tones of the walls and ceiling gives the apartment a special feeling combining modernity and authenticity. The main living space with its open plan design faces directly south.  A long corridor leads to the three bedrooms, including a very bright suite opening onto a wide view of the Tibidado which overlooks Barcelona. The two main bedrooms have parquet floors. In addition to the bathroom of the suite, the apartment has a second bathroom.  The third smaller bedroom has been made inside the main living space area and can therefore, as needed, be opened to enlarge it. Just above the apartment, walking up by a beautiful staircase, you reach the highlight of this apartment: a private terrace of 55 m2 with panoramic views of Barcelona.  On the north side, the Serra de Collserola mountain range with its highest point at 512 meters, Mount Tibidabo. South side, a vast view of the hill of Montjuic culminating at 185 meters. The Sants district is full of very peaceful squares, starting with the one at the end of the street, the charming Plaza de Iberia and not far from there, the largest Plaza de Osca. For lovers of good food and organic food, the covered market of Sants is a must. This jewel of modernist architecture, built in 1913, offers more than fifty stalls selling fresh produce, many of which are organic. In the street, a supermarket is open 7 days a week and on weekends the main artery of Carrer de Sants is closed to traffic. The metro is a stone's throw away (red and blue line), the airport 20 minutes and Castelldefels 35 minutes by train.",False,good,False,True,5619.0,False,False,False,False,,False,False,,,flat,"Sants, Barcelona",Penthouse in Calle de Cros,penthouse,,
94326895,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/01/b7/12/885909461.jpg,ARM167,26,8,900000.0,flat,sale,160.0,True,4,2,Avenida Eduard Maristany,Barcelona,Barcelona,Sant Martí,es,El Besòs,41.410728,2.219161,False,https://www.idealista.com/inmueble/94326895/,4765,"Welcome to this wonderful apartment located on Avenida Eduard Maristany, in one of the most exclusive and desired areas of the city. (Whatsapp +34597685734) With stunning sea views and a large terrace, this apartment is perfect for those looking for the perfect combination of Mediterranean lifestyle and modern luxury. Upon entering the apartment, you will be greeted with a spacious, light-filled living room that opens directly onto the large terrace, creating a stunning indoor-outdoor living space. The kitchen is sleek and modern, equipped with all the appliances you need to cook delicious meals, including an oven, microwave, dishwasher, washing machine, and refrigerator. The apartment has four bedrooms and two bathrooms, one of which is en-suite. Built-in wardrobes in each room offer ample storage space for clothes and other personal items. In addition, the apartment has heating to keep you comfortable all year long. This luxury building has an elevator for greater comfort, an outdoor pool to enjoy a refreshing swim on summer days, a storage room to store additional items, a garage to park your vehicle safely and a gym room to keep yourself fit without having to leave home. The location of this apartment is simply stunning, with panoramic sea views that will take your breath away. Avenida Eduard Maristany is one of the most exclusive areas of the city, with luxury shops, elegant restaurants and a large number of cultural and leisure activities. Additionally, the apartment is close to a wide variety of public transportation options, making it easy to get around the city. In short, this luxury apartment is the perfect place for those looking for a unique combination of Mediterranean lifestyle and modern luxury. With stunning views of the sea, a spacious terrace, swimming pool, gym and much more, this apartment has everything you need to enjoy a life full of comfort and luxury in Barcelona. Please let us know if you would like to visit us and we will be more than happy to accommodate and assist you at every step. You can call us on our landline, send a message through idealista or send a WhatsApp to.",True,good,False,True,5625.0,False,False,False,False,,False,False,True,True,flat,"El Besòs, Barcelona",Flat in Avenida Eduard Maristany,,,
100555903,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/83/2b/1102894799.jpg,P080800,24,1,275000.0,flat,sale,95.0,True,4,1,Gran Via de les Corts Catalanes,Barcelona,Barcelona,Sants-Montjuïc,es,La Bordeta,41.3688805,2.144188,False,https://www.idealista.com/inmueble/100555903/,3029,"Remax West presents this cozy apartment ideal for living in couples with their children or investors to seek profitability! It has 95m2 built with 4 bedrooms, 1 living room and 1 full bathroom The apartment is located on Gran Vía de les Corts Catalanes street, in just 8 minutes walking to reach the Plaza de España and it is around all the public transport facilities: Metro service: L1+L3+L8 Trains: R5, R6, R50, R60, S3, S4, S8, S9 And abundant bus lines below the buildings. It is also close to Escola Pau Vila, pharmacies, 5 min to Mercadona or banks, etc... The apartment has been completely renovated in 2020, with double glazing for its windows, therefore optimizing its energy control, with heating in all the rooms, plus new electrical installations and a complete bathroom with a shower tray, an equipped kitchen completely also, the supplies are high therefore they are ready to move into. The apartment has a 5m2 storage room on the community terrace floor, it also has a very large parking lot where a large car can fit, in case the future owner wants to park his car near his home. If you are interested in the apartment, do not hesitate to contact us and we will contact you as soon as possible!",True,good,False,True,2895.0,False,False,False,False,,False,False,True,False,flat,"La Bordeta, Barcelona",Flat in Gran Via de les Corts Catalanes,,20000.0,
100634041,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/6b/2a/1094150249.jpg,NAGUIN292,34,9,850000.0,flat,sale,190.0,True,3,3,subdistrict El Baix Guinardó,Barcelona,Barcelona,Horta Guinardó,es,El Baix Guinardó,41.4104739,2.1647607,False,https://www.idealista.com/inmueble/100634041/,2915,"CASAGIRONA. COM Penthouse in Baix Guinardó in front of the Parc de les Aigües and on the corner of Pi i Margall street. Family area with local shops and all services in its immediate surroundings. A total area of 190m² that includes 1 balcony and 2 terraces in opposite orientations and 2 facades on the street. Excellent distribution with a clear day area and night area made up of spacious rooms with 2 access doors to the house; one of them with direct elevator to the interior. The day area offers a large living room with a semi-open kitchen (insulated by sliding doors) of design and office type with discreet paneled space for electrical appliances and water area. In the night area, 3 bright double bedrooms; 1 of them suite type with bathroom and dressing room, a second bathroom and 1 courtesy toilet. Through a large glass door that allows its complete opening, the main living room can be integrated into a cozy 10m² terrace facing SW on the street. Balcony and terrace facing North East. At the comfort level, enjoy a heating system by radiators, heated towel rails, air conditioning, natural wood parquet, lacquered wood interior carpentry, aluminum exterior carpentry with high thermal and acoustic insulation glass, security door. A home that will surprise you with its spacious and comfortable spaces a few meters from the Sardenya Sports Center, the Mercado de la Estrella and the Parque de las Aguas. [IW].",False,good,False,True,4474.0,True,False,False,False,,False,False,,,flat,"El Baix Guinardó, Barcelona",Flat,,,
99570607,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/55/5f/23/1047865657.jpg,Mandri,43,3,980000.0,flat,sale,180.0,True,5,4,Mandri,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sant Gervasi - La Bonanova,41.4022122,2.1375205,False,https://www.idealista.com/inmueble/99570607/,3548,"Fantastic apartment for sale on Mandri street, 185m2 plus terrace, 3rd floor facing West, with excellent distribution, with clearly differentiated day and night areas, facing the street and the interior of the block, it has a 40m2 living-dining room with fireplace area, leading to the very usable terrace, very sunny, well oriented, and with great views, large fully equipped kitchen, with laundry area and service toilet, has 4 rooms, one of which is the suite, with a large dressing room at the entrance, very quiet, facing the interior of the block, with a full bathroom, it has three more bedrooms and two more bathrooms, a parquet floor, gas heating by radiators, air conditioning, renovated kitchen and bathrooms, Ready to move into, in a well-kept building with two elevators, a service entrance, a concierge, and a parking space and a storage room in the same building. Charming farm fully rehabilitated and with the past ITE. Located in an unbeatable area, surrounded by transport, shops and next to all the schools in Bonanova.",False,good,False,True,5444.0,False,False,False,False,,False,False,True,True,flat,"Sant Gervasi - La Bonanova, Barcelona",Flat in Mandri,,,
100542479,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/c4/34/1104984409.jpg,,20,1,410000.0,flat,sale,120.0,True,2,2,"benet cortada, 8",Barcelona,Sant Cugat del Vallès,Volpelleres,es,,41.4813361,2.0717476,True,https://www.idealista.com/inmueble/100542479/,13652,"Top two bedroom apartment for sale. The property consists of 107 m2 built and is distributed as follows: - 30 m2 dining room with direct access to a large 70 m2 terrace. - Kitchen of 7 m2 - 1 Suite of 13m2 - 1 large single bedroom of 9.25 m2 - 1 additional full bathroom - Water room for washer and dryer The apartment has top quality finishes (lacquered exterior carpentry with thermal break and Climalit double-glazed windows, armored door with security lock, hot/cold air conditioning through ducts, label A, floating hardwood flooring). Unbeatable location, right in front of the FF station. DC. of Volpalleres. Two parking spaces and a motorcycle space must be added to the apartment. Total price = 429,000 euros. Immediate availability!",False,good,False,True,3417.0,False,False,False,False,,False,False,True,False,flat,"Volpelleres, Sant Cugat del Vallès","Flat in benet cortada, 8",,19000.0,
100683591,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/27/7d/1095631756.jpg,01557,32,,2900000.0,chalet,sale,350.0,False,4,4,Can Teixido - Can Sors,Barcelona,Alella,Can Teixido - Can Sors,es,,41.4761614,2.3008394,False,https://www.idealista.com/inmueble/100683591/,14678,"We present a magnificent unique property of modern design with extraordinary high-end quality finishes in Alella. It is located in an unbeatable ""super TOP"" environment surrounded by luxury houses, in one of the best places on the coast closest to Barcelona city. It has a plot of more than 1000m2 with a careful mature garden where we find a large saline water pool with a relaxation and enjoyment area. This property has incredible and unobstructed views of the sea, with a privileged location very close to the sea and with the center of Barcelona just 15 minutes away, which makes it an ideal property as a first residence. It is a very practical and comfortable house since it only has 2 very well differentiated floors. On the main floor we have the day area with very pleasant and spacious spaces, the dining room, the latest design kitchen, a very elegant entrance hall with double height ceilings and the service area. It also has a gym with a sauna, fully integrated with the exterior through large glass doors. On this level we also find a spacious garage with two independent doors and room for 4 cars. It has a power outlet for electric vehicles. On the upper floor there is a large hall that leads to an incredible master suite with a fireplace and a private terrace, as well as a dressing room and a bathroom with a shower and bathtub from where you can enjoy a relaxing bath with sea views. It also has another 2 large bedroom suites with bathroom, fitted wardrobes and large windows. Undoubtedly a great property to enjoy with an exceptional location with convenient and fast access by motorway and Nacional II with easy access to all services and close to the best Intentional schools in the area and in the city of Barcelona.",False,good,False,,8286.0,False,False,False,False,"[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Luxury'}]",False,False,True,True,chalet,"Can Teixido - Can Sors, Alella",Detached house,independantHouse,,
100925703,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/c1/e0/1104134660.jpg,PIS0074,19,,775000.0,flat,sale,170.0,True,5,2,subdistrict Pedralbes,Barcelona,Barcelona,Les Corts,es,Pedralbes,41.3891595,2.1177145,False,https://www.idealista.com/inmueble/100925703/,4667,"150-meter apartment in the best area of Barcelona, Pedralbes. Apartment with 5 double bedrooms, 2 full bathroom, living room with fireplace and adjoining dining room, elevator, south facing, exit to the terrace from the living room. The house has the perfect distribution, a day area on one side of the entrance and a night area on the other. It has a doorman and surveillance of common areas. Just 100 meters from the EL CORTE INGLES shopping center in Pedralbes. Mares Realty, a real estate agency with a multicultural and multilingual team with 20 years of experience in the real estate sector. Professionals at the service of our clients. Efficiency and speed in our real estate transactions. We also have a division within the same company dedicated to new construction and reforms, thus offering a comprehensive real estate service.",False,good,False,False,4559.0,False,False,True,False,,False,False,,,flat,"Pedralbes, Barcelona",Flat,,,
100950554,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/e1/d1/1104944155.jpg,AI0034,15,-1,630000.0,flat,sale,100.0,True,3,3,subdistrict El Putxet i el Farró,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,El Putxet i el Farró,41.4046529,2.1475949,False,https://www.idealista.com/inmueble/100950554/,3062,"Luxury apartments for sale in Gràcia, Barcelona. The apartments are located in a building listed as Barcelona's cultural heritage. Completely renovated this year. Surface 97 m2. A large and spacious living room. 3 rooms. 3 bathrooms. American kitchen fully equipped with new appliances. Ventilation and air conditioning system. Large bright gallery and two small balconies with good views. Less than a minute from the Lesseps metro station. Concierge, building has an elevator.",False,good,False,True,6300.0,False,False,False,False,,False,False,,,flat,"El Putxet i el Farró, Barcelona",Flat,,,
98924640,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/89/d3/67/1028019516.jpg,,19,1,425000.0,flat,sale,92.0,True,3,2,Plaza Europa,Barcelona,Hospitalet de Llobregat,Santa Eulàlia,es,Santa Eulàlia,41.3576475,2.1233252,False,https://www.idealista.com/inmueble/98924640/,5172,"Incredible 92 m2 apartment, with a 9m2 terrace, in Plaza Europa, next to the Gran Via 2 Shopping Center, in a safe and quiet area. The house has an American kitchen with an oak island and great views. The kitchen is open to the living room, with windows, taking advantage of maximum lighting. In addition, the apartment consists of a master suite with a bathtub and fitted wardrobes. 2 more bedrooms, one single with fitted wardrobes and one double, both share a bathroom. The wooden floors offer warmth that will match any decor. The distribution of the floor is completely exterior. There is also the possibility of parking in the same building (not included in the price).",False,good,False,True,4620.0,False,False,False,True,,False,False,,,flat,"Santa Eulàlia, Hospitalet de Llobregat",Flat in Plaza Europa,,,
100884947,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/91/02/1102170339.jpg,PIS0067,24,,600000.0,flat,sale,119.0,True,3,2,subdistrict L'Antiga Esquerra de l'Eixample,Barcelona,Barcelona,Eixample,es,L'Antiga Esquerra de l'Eixample,41.3895108,2.1542719,False,https://www.idealista.com/inmueble/100884947/,1670,"Spacious apartment with terrace in Barcelona 119 m2 3-bedroom apartment (terrace - 50 m2 with laundry room), located in a quiet area of Barcelona (La Esquerda de Eixample) in a house from 1900. 2 bathrooms, large living room. Gas heating, parquet floors, separate pantry, access to the patio. The apartment has both exterior and interior views. Utility payments: 50 euros per month, taxes: 800 euros per year. It is possible to continue the rental contract for a parking space. Mares Realty, a real estate agency with a multicultural and multilingual team with 20 years of experience in the real estate sector. Professionals at the service of our clients. Efficiency and speed in our real estate transactions. We also have a division within the same company dedicated to new construction and reforms, thus offering a comprehensive real estate service.",False,good,False,True,5042.0,False,False,True,False,,False,False,,,flat,"L'Antiga Esquerra de l'Eixample, Barcelona",Flat,,,
98776788,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/fd/17/1092099372.jpg,BCN-GAL-022,17,4,299000.0,flat,sale,50.0,True,1,1,Galileo,Barcelona,Barcelona,Les Corts,es,Les Corts,41.3814394,2.134459,False,https://www.idealista.com/inmueble/98776788/,3273,"Promote Finques, we are by your side. We present an apartment for sale in the Les Corts neighborhood of Barcelona, very well connected and close to all services. The house stands out for its large terrace with direct access from the dining room as well as light and tranquility. The apartment has 45 useful square meters plus a spectacular terrace of 15 square meters. The house has a very spacious bedroom of 14 square meters, dining room, separate kitchen and bathroom. The apartment has individual heating through radiators with natural gas. The property needs updating. Ask us if you need advice on the possibilities of the reform.",False,renew,False,True,5980.0,True,False,False,False,,False,False,,,flat,"Les Corts, Barcelona",Flat in Galileo,,,
99427016,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/f1/c2/1043550215.jpg,VPV56,37,,2400000.0,chalet,sale,486.0,False,4,5,subdistrict Sarrià,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sarrià,41.4035412,2.1073572,False,https://www.idealista.com/inmueble/99427016/,5879,"Magnificent house with incomparable views, a few minutes from the center of Sarria, with good connections, Barri bus stop in front of the house. It has been the subject of a thorough but complete reform with a perfect fusion between the rationality of the spaces and the typical characteristics of Art Nouveau architecture. It has an elevator for four people that connects with all the floors of the house. At the entrance we have a distributor that leads us to the stairs (or the elevator) to the first floor, where the service area with its bedroom and bathroom is located, as well as a door that opens directly to the garage. On the upper floor, we find the main floor of the house, where we have a large dining room, its space and height stand out, as well as the staircase that presides over the room. The office kitchen is fully equipped, pantry room and with access to the garden and water area. A suite with dressing room and terrace. From the dining room there is access to the magnificent garden and pool surrounded by one of the best views of the city. The upper floor consists of two en-suite bedrooms with a dressing room and terrace and a multipurpose room, study-living room type.",True,good,False,,4938.0,False,False,False,False,"[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Luxury'}]",False,False,True,True,chalet,"Sarrià, Barcelona",Detached house,independantHouse,,
99472778,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/c6/52/1045092480.jpg,PBA21101,18,3,1450000.0,penthouse,sale,213.0,False,3,2,Calle dels Lledó no number,Barcelona,Barcelona,Ciutat Vella,es,El Gòtic,41.3827928,2.1787737,True,https://www.idealista.com/inmueble/99472778/,514,"This XV century mansion, residence to the most aristocratic families in town along the years, irradiates history in all its senses. Delicately and tastefully refurbished in the year 2000, the building offers a central quiet courtyard for private access. This magnificent penthouse invites you to a bright and spacious living area with an open kitchen and huge windows towards the courtyard. One of the bedrooms has its own bathroom, the 2 others share another one.  From the 23m2 terrace one can enjoy views of rooftops and historical surrounding and buildings.  All materials used, of best qualities, are exquisitely chosen and displayed. There is underfloor heating and air conditioning.  The building offers porter service, a common storage room and parking space for both motorbikes and bicycles. This jewel is located at walking distance to the beach, surrounded by history, the famous Ramblas and its ‘Boqueria’ market, Plaza Real and a large etc, apart from commerce and restaurants. Contact us for a viewing!",False,good,False,,6808.0,False,False,False,False,,False,False,,,flat,"El Gòtic, Barcelona",Penthouse in Calle dels Lledó no number,penthouse,,
91965832,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/c8/57/827580916.jpg,VPV06,30,,2500000.0,chalet,sale,280.0,False,3,3,subdistrict Les Tres Torres,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Les Tres Torres,41.3970757,2.1344179,False,https://www.idealista.com/inmueble/91965832/,3515,"The current Tres Torres neighborhood, a neighborhood that is the result of the union of three small territories: the outskirts of old Sarrià, the Nena Cases estate and the Can Ràbia suburb The three sectors began to urbanize between the late nineteenth and early twentieth centuries. Among the large houses that were populating it, the Three imposing Towers that would end up baptizing the new residential area stood out above all. We present one of them. Therefore it is a listed house. It has an exquisite reform, preserving original details and structures, such as the Catalan volta, a traditional construction technique of the time. The property has about 265m2 built, currently it consists of two rooms en suite, (previously three). Two entrances, main and service. The house has three floors, which are distributed as follows: First floor: Hall below we find a spacious living room with large windows, which allow natural light to enter all rooms, a courtesy toilet and access to the kitchen. From the kitchen we go out to the patio and / or garage and to the second service and water area. Second floor; Two suites with dressing rooms, both with balconies facing the street. And a multipurpose room, currently a cinema room - study, with the possibility of becoming one or two bedrooms. Third floor: a large roof terrace with magnificent views. It should be noted its perfect location, a stone's throw from the Turo Parc surrounded by shops, international schools and access to the Ronda del Mig.",True,good,False,,8929.0,False,False,False,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,True,True,chalet,"Les Tres Torres, Barcelona",Terraced house,terracedHouse,,
100594626,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/38/05/1092925077.jpg,5979,54,,1545000.0,chalet,sale,563.0,False,5,4,Mas Ram,Barcelona,Badalona,Mas Ram,es,,41.4745854,2.2506287,False,https://www.idealista.com/inmueble/100594626/,11854,"Located in the prestigious residential area of Mas Ram, in Badalona (Barcelona), we are surprised by this imposing property of 563 m2 built on a flat plot of 2,135 m2. Its immense outdoor area enjoys incomparable unobstructed views and is presented with a dream pool surrounded by a pristine garden. Upon entering, on the main floor, we are greeted by a spacious and bright living room with a fireplace from which we can access the garden and a fantastic terrace where we can enjoy the summer dining room and the chill out area with barbecue. Following the living room, we find the large kitchen-office with access to an elegant separate dining room. On the same level, the night area is located, consisting of a spectacular master suite (with bathroom and dressing room) and two double rooms with a shared bathroom. Going up, on the first floor, we are surprised by an impressive attic where we can enjoy a multipurpose room with a fireplace and access to a large terrace. All this, together with two double bedrooms and a complete bathroom. In addition, as icing on the cake, we discover a garage with capacity for two vehicles, another living room and a relaxing spa area with a sauna, Jacuzzi and a full bathroom in the basement. Peace and exclusivity just 15 minutes from downtown Barcelona.",False,good,False,,2744.0,False,False,False,False,"[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Luxury'}]",False,False,True,True,chalet,"Mas Ram, Badalona",Detached house,independantHouse,,
100515627,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/ea/13/1090257858.jpg,13203,26,3,770000.0,flat,sale,116.0,True,3,2,Gavà Mar,Barcelona,Gavà,Gavà Mar,es,,41.2703739,2.0198566,False,https://www.idealista.com/inmueble/100515627/,18082,"Three-bedroom apartment in Gava Mar. It is located on the third floor just 2 minutes from the beach and close to British schools, supermarkets and Barcelona airport. The total area has about 116 m2 including 16 m2 of terrace. Office kitchen, laundry room, living room with access to the terrace, 3 bedrooms (one single, one medium and 1 suite) and 2 bathrooms. The apartment was completely renovated and is selling with furniture. Underfloor heating in bathrooms and kitchen, drinking water filters, soundproof windows, parquet, heat pump. One parking space. Community area with swimming pool.",False,good,False,True,6638.0,False,True,False,False,,False,False,True,True,flat,"Gavà Mar, Gavà",Flat,,,
98463735,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/5d/5c/1013115723.jpg,13476,38,5,1440000.0,flat,sale,234.0,True,6,4,subdistrict El Poblenou,Barcelona,Barcelona,Sant Martí,es,El Poblenou,41.4045464,2.1962661,False,https://www.idealista.com/inmueble/98463735/,2886,"Pack of two apartments with tourist licenses for sale. Unbeatable location in the Poble Nou district, just a 15-minute walk from Barcelona's best beaches and 10 minutes by metro from the city center. A beautiful neighborhood full of life, with a great gastronomic and commercial offer. Each apartment has a surface area of 117 m2 and a terrace of 6 m2. There is a living-dining room of 18 m2, a kitchen of 10 m2, 3 double bedrooms and 2 bathrooms (one en suite). Fully equipped and furnished. With air conditioning, heating and solar panels. The capacity of each flat is 9 people. They are selling together as an operational and profitable business. The price for the two apartments is 1.440. 000 euros. The building, built in 2007, has a lift and a communal area with two swimming pools. It is also possible to buy 2 parking spaces and 2 storage rooms in the same building.",False,good,False,True,6154.0,False,False,False,False,,False,False,True,False,flat,"El Poblenou, Barcelona",Flat,,30000.0,
100861836,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/12/0a/55/1101405661.jpg,,19,en,370000.0,flat,sale,70.0,True,3,2,"Avenida Josep Tarradellas, 31",Barcelona,Barcelona,Sants-Montjuïc,es,Sants,41.3831074,2.1421566,True,https://www.idealista.com/inmueble/100861836/,2615,Cozy house of 70m2 built with 60m2 useful on the first floor with 3 bedrooms and 2 full bathrooms in good condition. Exterior to Nicaragua street and with a 17m2 patio for private use. Strategically located between Estació de Sants and Plaça de Francesc Macià. 3 rooms. 2 full bathrooms. Heating. Air-conditioning Furniture and appliances are not included in the price. REFERENCE: Bb-BA0105.,False,good,False,True,5286.0,True,False,False,False,,False,False,,,flat,"Sants, Barcelona","Flat in Avenida Josep Tarradellas, 31",,,
100063506,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/17/b8/16/1067406376.jpg,PIS-FP-7,28,2,540000.0,flat,sale,88.0,True,2,2,Calle de Francesc Pujols,Barcelona,Barcelona,Ciutat Vella,es,El Gòtic,41.3834117,2.1736432,False,https://www.idealista.com/inmueble/100063506/,184,"TWO BEDROOM AND TWO BATHROOM APARTMENT WITH 2 BALCONIES IN GOTHIC QUARTER OF BARCELONA Being located in the iconic Gothic quarter of Barcelona just 5 minutes walking from Cataluña square there is a two bedroom apartment with 2 bathrooms and balconies. This flat for sale in Barcelona centre has 88m2 distributed between a spacios living room with balcony that has nice views to a park and quite Barcelona street. From here a new owner of this apartment gets to a doble bedroom with builtin wardrobe and the access to the cute balcony with park and city views. Passing through the living room of this apartment for sale in Barcelona you get a dining area which shares the space between of dining room and fully equipped kitchen.  A corridor from this part of apartment in Barcelona centre leads to the entrance hall area with builtin wardrobes two bathrooms one of which is a lavatory and the second one is a big bathroom with jacuzzi bath, shower and all necessary sanitary ware.  The master bedroom is a spacious and full of light room with built in wardrobes and lounge area.  This two bedrooms apartment in Barcelona is located in a classical Regia style building and has high ceilings that gives a lot of space to the whole apartment.  The area of this apartment for sale has a lot of advantages:  Barcelona centre location. Historic centre with lots of city sights of Gothic Quarter. Just 5 minutes walking from Plaza Catalunya and 1 minute to La Rambla - one of the most iconic street of BCN.  A quite street with a park and tranquil green area.  Public transport connection all over Barcelona and its suburbs by bus and metro. Bars, restaurants and shops.  The building and the apartment is equipped with:  Adopted for wheelchair  Elevator Air conditioning and heating system  Fully equipped kitchen with all appliances. 2 balconies External rooms. Thanks to its location the purchase of this 2 bedroom apartment in Barcelona can be considered as an investment for short and medium rent term.  Please contact us in  watsapp +34679 454697 to arrange the viewing of this two bedroom and teo bathroom apartment for sale in Gothic Quarter of Barcelona.",True,good,False,True,6136.0,False,False,False,False,,False,False,,,flat,"El Gòtic, Barcelona",Flat in Calle de Francesc Pujols,,,
